date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2015/4/7,put,201505,9600,112,9619.97,112,9641.9,9653.97,9613.33,-1009,-1121,-0.9000892061
2015/4/9,put,201505,9600,139,9597.21,134,9568.04,9663.05,9559.71,-1014,-1148,-0.8832752613
2015/4/10,put,201505,9600,120,9626.88,104,9617.7,9648.34,9582.84,-1030,-1148,-0.8972125436
2015/4/13,put,201505,9600,89,9622.64,94,9666.52,9666.52,9622.59,-1025,-1148,-0.8928571429
2015/4/22,put,201505,9500,99,9549.61,70,9613,9630.79,9549.61,-1054,-1148,-0.9181184669
2015/4/23,put,201505,9700,140,9655.3,72,9797.49,9814.88,9655.3,-1122,-1194,-0.9396984925
2015/5/11,put,201506,9800,155,9763.94,197,9663.72,9797.19,9635.88,-1080,-1277,-0.8457321848
2015/5/12,put,201506,9600,111,9637.71,108,9680.73,9702.67,9637.21,-1083,-1277,-0.8480814409
2015/5/13,put,201506,9700,152,9697.17,130,9724.11,9743.33,9687.66,-1105,-1277,-0.8653093187
2015/5/14,put,201506,9700,133,9730.33,203,9610.83,9734.55,9600.24,-1035,-1277,-0.8104933438
2015/5/15,put,201506,9600,141,9638.06,169,9579.48,9644.83,9552.86,-1007,-1277,-0.7885669538
2015/5/18,put,201506,9600,149,9603.75,145,9606.1,9612.44,9550.76,-1011,-1277,-0.7916992952
2015/5/19,put,201506,9600,142,9623.95,99,9716.77,9722.8,9623.95,-1054,-1277,-0.8253719655
2015/5/20,put,201506,9700,140,9726.02,150,9685.31,9736.09,9662.86,-1044,-1277,-0.817541112
2015/5/21,put,201506,9600,109,9647.53,170,9578.56,9647.53,9536.16,-922,-1277,-0.7220046985
2015/5/22,put,201506,9600,160,9606.51,110,9638.8,9674.77,9606.51,-1022,-1277,-0.8003132341
2015/5/25,put,201506,9700,177,9654.28,153,9645.17,9654.28,9589.32,-1046,-1277,-0.8191072827
2015/5/26,put,201506,9700,164,9688.31,138,9669.41,9724.36,9649.62,-1072,-1277,-0.839467502
2015/5/27,put,201506,9700,163,9666.89,136,9693.54,9710.29,9648.71,-1099,-1277,-0.8606108066
2015/5/28,put,201506,9700,109,9741.57,97,9712.84,9766.21,9704.93,-1111,-1277,-0.8700078309
2015/6/2,put,201507,9600,251,9619.88,241,9614.26,9657.02,9584.56,-1121,-1362,-0.8230543319
2015/6/3,put,201507,9600,233,9617.75,269,9556.52,9645.48,9550.44,-1085,-1362,-0.7966226138
2015/6/4,put,201507,9500,205,9537.09,365,9348.63,9558.77,9325.01,-925,-1362,-0.6791483113
2015/6/5,put,201507,9300,226,9328.02,220,9340.13,9371.41,9272.94,-931,-1362,-0.6835535977
2015/6/8,put,201507,9300,235,9324.22,190,9368.43,9419.22,9258.98,-976,-1362,-0.7165932452
2015/6/9,put,201507,9300,216,9346.11,268,9191.87,9363.52,9191.87,-924,-1362,-0.6784140969
2015/6/10,put,201507,9200,176,9246.66,169,9298.5,9334.5,9246.66,-938,-1362,-0.6886930984
2015/6/11,put,201507,9300,214,9330.99,226,9302.49,9358.48,9251.18,-926,-1362,-0.6798825257
2015/6/12,put,201507,9300,241,9304.75,234,9301.93,9339.33,9263.41,-933,-1362,-0.6850220264
2015/6/15,put,201507,9300,240,9304.66,259,9259.48,9324.94,9252.34,-914,-1362,-0.671071953
2015/6/16,put,201507,9300,254,9272.7,304,9212.78,9272.7,9177.95,-864,-1362,-0.6343612335
2015/6/17,put,201507,9200,225,9232.81,225,9189.83,9242.22,9170.09,-864,-1362,-0.6343612335
2015/6/18,put,201507,9200,238,9189.44,222,9218.37,9243.84,9187.87,-896,-1362,-0.657856094
2015/6/22,put,201507,9200,191,9247.76,130,9341.77,9371.48,9247.76,-1018,-1362,-0.7474302496
2015/6/23,put,201507,9400,226,9375.78,206,9391.14,9438.39,9375.78,-1038,-1362,-0.7621145374
2015/6/24,put,201507,9400,217,9390.27,191,9397.31,9409.44,9364.38,-1064,-1362,-0.7812041116
2015/6/25,put,201507,9400,189,9415.78,132,9476.34,9500.57,9415.78,-1121,-1362,-0.8230543319
2015/6/26,put,201507,9500,199,9481.95,214,9462.57,9489.91,9442.94,-1106,-1362,-0.812041116
2015/6/30,put,201507,9200,148,9223.27,100,9323.02,9323.02,9204.45,-1154,-1362,-0.8472834068
2015/7/1,put,201508,9300,315,9311.76,268,9375.23,9404.76,9298.36,-1201,-1469,-0.817562968
2015/7/2,put,201508,9400,323,9372.46,332,9379.24,9400.68,9350.05,-1192,-1524,-0.782152231
2015/7/7,put,201508,9300,273,9278.33,291,9250.16,9332.97,9244.46,-1174,-1524,-0.7703412073
2015/7/8,put,201508,9200,230,9225.91,439,8976.11,9225.91,8946.75,-965,-1524,-0.6332020997
2015/7/9,put,201508,8900,323,8861.28,285,8914.13,8946.24,8750.92,-1003,-1524,-0.6581364829
2015/7/13,put,201508,8900,230,8946.72,199,9033.92,9041.88,8946.72,-1065,-1524,-0.6988188976
2015/7/14,put,201508,9100,295,9061.58,320,9041.76,9124.76,9041.76,-1040,-1524,-0.6824146982
2015/7/15,put,201508,9100,254,9063.54,280,9054.2,9089.47,9005.1,-1014,-1524,-0.6653543307
2015/7/16,put,201508,9100,248,9062.76,259,9042.21,9085.31,9021.82,-992,-1524,-0.6509186352
2015/7/17,put,201508,9100,260,9060.92,260,9045.98,9079.23,9018,-992,-1524,-0.6509186352
2015/7/20,put,201508,9100,217,9085,299,8975,9124.88,8952.64,-828,-1524,-0.5433070866
2015/7/21,put,201508,9000,206,8997.56,174,9005.96,9010.71,8940.38,-924,-1524,-0.6062992126
2015/7/22,put,201508,9000,208,8955.59,252,8918.7,8968.39,8896.1,-836,-1524,-0.5485564304
2015/7/23,put,201508,8900,195,8865.36,217,8791.12,8895.88,8751.71,-770,-1524,-0.5052493438
2015/7/24,put,201508,8800,182,8809.65,192,8767.86,8811.76,8733.43,-730,-1524,-0.4790026247
2015/7/27,put,201508,8700,163,8733.24,233,8556.68,8733.24,8553.09,-450,-1524,-0.2952755906
2015/7/28,put,201508,8600,188,8566.42,154,8582.49,8635.88,8532,-620,-1524,-0.406824147
2015/7/29,put,201508,8600,149,8587.7,188,8563.48,8619.41,8516.23,-386,-1524,-0.2532808399
2015/7/30,put,201508,8600,167,8567.23,106,8651.49,8697.18,8567.23,-752,-1524,-0.4934383202
2015/7/31,put,201508,8700,160,8670.92,181,8665.34,8676.29,8591.37,-668,-1524,-0.43832021
2015/8/3,put,201509,8600,238,8636.53,283,8524.41,8636.53,8482.92,-533,-1524,-0.3497375328
2015/8/4,put,201509,8500,216,8538.44,215,8510.86,8590.3,8433.92,-537,-1524,-0.3523622047
2015/8/5,put,201509,8500,217,8504.94,187,8542.27,8563.01,8486.27,-657,-1524,-0.4311023622
2015/8/6,put,201509,8600,216,8564.55,329,8449.56,8586.24,8404.67,-205,-1524,-0.1345144357
2015/8/7,put,201509,8400,218,8409.01,197,8442.29,8458.04,8368.4,-331,-1524,-0.2171916011
2015/8/10,put,201509,8400,193,8410.63,162,8466.84,8484.18,8374.08,-517,-1524,-0.3392388451
2015/8/11,put,201509,8500,185,8542.13,277,8394.14,8586.22,8393.08,-57,-1524,-0.0374015748
2015/8/12,put,201509,8400,210,8365.15,242,8283.38,8376.59,8235.95,135,-1524,0.0885826772
2015/8/13,put,201509,8300,176,8284.96,183,8311.74,8348.39,8271.69,198,-1524,0.1299212598
2015/8/14,put,201509,8300,200,8315.14,166,8305.64,8343.98,8283.35,-74,-1524,-0.0485564304
2015/8/17,put,201509,8300,175,8307.9,211,8213.42,8308.54,8213.42,214,-1524,0.1404199475
2015/8/18,put,201509,8200,153,8237.08,197,8177.22,8277.22,8166.77,698,-1524,0.4580052493
2015/8/19,put,201509,8200,193,8182.81,301,8021.84,8182.81,7987.57,1886,-1524,1.2375328084
2015/8/20,put,201509,8000,200,8008.68,171,8029.81,8063.8,7951.72,1393,-1524,0.9140419948
2015/8/21,put,201509,7900,168,7941.95,259,7786.92,7941.95,7786.92,2940,-1524,1.9291338583
2015/8/24,put,201509,7700,240,7719.63,719,7410.34,7719.63,7203.07,11562,-1524,7.5866141732
2015/8/25,call,201509,7400,320,7427.36,344,7675.64,7677.93,7368.47,12522,-1524,8.2165354331
2015/8/26,put,201509,7600,265,7636.12,213,7715.59,7762.45,7547.61,9766,-1524,6.4081364829
2015/8/27,put,201509,7800,264,7762.63,247,7824.55,7856.4,7762.63,9052,-1524,5.9396325459
2015/8/28,call,201509,7900,126,7923.77,166,8019.18,8039.76,7923.77,12372,-1524,8.1181102362
2015/8/31,put,201509,8000,269,8026.62,195,8174.92,8174.92,7961.77,8598,-1524,5.6417322835
2015/9/1,put,201510,8100,404,8117.5,429,8017.56,8119.9,8002.18,9223,-1524,6.0518372703
2015/9/2,put,201510,8000,456,7970.4,359,8035.29,8068.06,7907.31,6992,-1524,4.5879265092
2015/9/3,put,201510,8100,428,8071.37,385,8095.95,8101.13,8007.48,6175,-1524,4.0518372703
