Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,Openposition,ChangeOpenposition
2000/6/7,8943.63,9116.24,8943.63,9115.47,8947.08,8802.51,8793.52,9088.92,1493.2,1122.19,1045.48,21.78,-33.09,54.87,0.8309,0.6967,0.7471,0.6133,4714,-286
2000/6/8,9151.31,9209.48,9055.72,9067.88,8992.13,8865.49,8818.9,9089.97,1570.41,1271.12,1123.95,39.25,-18.62,57.87,0.8133,0.7356,0.682,0.591,4758,44
2000/6/9,9113.07,9136.75,9011.2,9036.66,9022.77,8913.21,8847.48,9089.43,1151.89,1254.45,1161.01,48.91,-5.12,54.02,0.7741,0.7485,0.6383,0.5761,4821,63
2000/6/12,9065.22,9083.85,8935.47,8955.44,9026.73,8949.93,8858.86,9079.79,959.23,1215.29,1177.57,50.11,5.93,44.18,0.6345,0.7105,0.5318,0.5376,4757,-64
2000/6/13,8905.45,8984.13,8879.52,8891.09,9013.31,8962.6,8849.13,9069.93,960.53,1227.05,1178.73,44.81,13.7,31.1,0.487,0.636,0.459,0.5082,4059,-698
2000/6/14,8978.65,9014.27,8911.38,8935.23,8977.26,8962.17,8841.53,9055.39,1190.12,1166.43,1144.31,43.14,19.59,23.55,0.381,0.551,0.5138,0.5275,4088,29
2000/6/15,8932.59,8968.99,8826.69,8844.97,8932.68,8962.4,8827.79,9038.53,855.74,1023.5,1147.31,35.15,22.7,12.45,0.2699,0.4573,0.4115,0.485,4059,-29
2000/6/16,8852.32,8893.59,8791.67,8832.15,8891.78,8957.27,8828.38,9022.3,831.22,959.37,1106.91,25.78,23.32,2.46,0.2122,0.3756,0.398,0.479,4017,-42
2000/6/17,8827.35,8871.9,8753.67,8770.8,8854.85,8940.79,8826.54,9002.95,659.18,899.36,1057.33,14.51,21.56,-7.05,0.154,0.3017,0.3349,0.45,3862,-155
2000/6/19,8786.37,8799.68,8653.62,8751.1,8826.85,8920.08,8830.54,8984.55,656.33,838.52,1032.79,1.29,17.5,-16.22,0.1611,0.2549,0.3156,0.4407,2921,-941
2000/6/20,8852.97,8861.03,8688.72,8690.66,8777.94,8877.6,8840.06,8961.89,827.95,766.08,966.26,-9.57,12.09,-21.66,0.133,0.2142,0.2604,0.412,2099,-822
2000/6/21,8733.2,8742.23,8631.64,8637.6,8736.46,8834.57,8850.03,8936.08,708.02,736.54,880.02,-23.6,4.95,-28.55,0.093,0.1738,0.2199,0.3879,806,-1293
2000/6/22,8623.4,8771.77,8616.85,8771.77,8724.39,8808.08,8860.65,8916.12,960.3,762.36,860.86,-28.67,-1.77,-26.9,0.192,0.1799,0.4701,0.473,4740,3934
2000/6/23,8742.21,8785.53,8682.02,8684.93,8707.21,8781.03,8865.48,8895.52,762.77,783.07,841.22,-34.21,-8.26,-25.95,0.1851,0.1816,0.3763,0.4307,5279,539
2000/6/26,8672.8,8675.47,8507.42,8529.56,8662.9,8744.88,8853.74,8872.11,687.65,789.34,813.93,-50.03,-16.61,-33.41,0.1394,0.1675,0.2635,0.3667,6015,736
2000/6/27,8569.35,8587.4,8412.01,8424.17,8609.61,8693.77,8827.97,8843.72,643.64,752.48,759.28,-69.72,-27.23,-42.48,0.1013,0.1455,0.2118,0.3304,6414,399
2000/6/28,8429.05,8476.89,8248.95,8365.63,8555.21,8645.84,8804.12,8815.34,794.96,769.87,753.2,-92.14,-40.22,-51.92,0.13,0.1403,0.1873,0.3117,6304,-110
2000/6/29,8433.9,8440.84,8112.08,8120.89,8425.04,8574.71,8765.99,8785.5,829,743.6,752.98,-121.87,-56.55,-65.32,0.0906,0.1237,0.1186,0.2477,6024,-280
2000/6/30,8159.41,8290.63,8050.02,8265.09,8341.07,8524.14,8732.47,8762.21,802.22,751.49,767.28,-142.25,-73.69,-68.56,0.1488,0.1321,0.3002,0.3354,6074,50
2000/7/3,8260.95,8368.56,8138.72,8297.77,8294.71,8478.81,8699.44,8744.26,765.45,767.05,778.2,-151.97,-89.34,-62.63,0.2115,0.1585,0.3373,0.354,5709,-365
2000/7/4,8329.77,8333.57,8024.55,8052.54,8220.38,8415,8646.3,8730.69,699.43,778.21,765.34,-170.61,-105.6,-65.02,0.1532,0.1568,0.2283,0.288,5574,-135
2000/7/5,8079.28,8438.72,7988.54,8421.74,8231.61,8393.41,8613.99,8721.16,1000.31,819.28,794.57,-167.17,-117.91,-49.26,0.2833,0.199,0.5128,0.455,5055,-519
2000/7/6,8291.27,8383.69,8277.94,8289.39,8265.31,8345.17,8576.63,8704.2,876.76,828.83,786.22,-163.17,-126.96,-36.21,0.3349,0.2443,0.4426,0.4167,5021,-34
2000/7/7,8318.47,8370.56,8173.08,8173.08,8246.9,8293.99,8537.51,8688.68,704.93,809.38,780.43,-165.17,-134.61,-30.57,0.326,0.2715,0.3868,0.3857,5107,86
2000/7/10,8209.86,8211.35,8015.38,8154.67,8218.28,8256.5,8500.69,8672.77,609.41,778.17,772.61,-171.91,-142.07,-29.84,0.3307,0.2912,0.3777,0.3808,5180,73
2000/7/11,8153.81,8262.64,8116.02,8158.63,8239.5,8229.94,8461.86,8656.74,615.97,761.48,769.84,-172.04,-148.06,-23.98,0.3458,0.3094,0.3815,0.3826,4993,-187
2000/7/12,8168.56,8180.06,8025.19,8059.75,8167.1,8199.35,8422.6,8644.27,555.28,672.47,745.88,-177.59,-153.97,-23.62,0.2833,0.3007,0.3233,0.354,4963,-30
2000/7/13,8101.38,8304.01,8101.38,8267.66,8162.76,8214.03,8394.37,8633.38,986.48,694.41,761.62,-167.63,-156.7,-10.93,0.3955,0.3323,0.5113,0.4487,4491,-472
2000/7/14,8309.67,8530.5,8309.67,8497.13,8227.57,8237.24,8380.69,8632.73,1305.79,814.59,811.98,-140.09,-153.38,13.29,0.5765,0.4137,0.6428,0.5314,3859,-632
2000/7/15,8569.4,8605.04,8483.63,8518.13,8300.26,8259.27,8369.04,8632.33,1068.68,906.44,842.3,-111.12,-144.93,33.81,0.6707,0.4994,0.653,0.5383,3616,-243
2000/7/17,8601.26,8643.21,8564.97,8585.52,8385.64,8312.57,8363.78,8628.35,969.23,977.09,869.28,-82.09,-132.36,50.27,0.7498,0.5828,0.6876,0.561,3062,-554
2000/7/18,8582.75,8582.75,8367.05,8368.78,8447.44,8307.27,8350.34,8621.54,766.17,1019.27,845.87,-72.2,-120.33,48.12,0.6875,0.6177,0.4968,0.4785,1757,-1305
2000/7/19,8275.48,8423.59,8270.57,8411.88,8476.29,8319.52,8332.35,8617.76,615.32,945.04,819.73,-67.02,-109.67,42.65,0.6689,0.6348,0.528,0.4946,704,-1053
2000/7/20,8355.21,8406.05,8210.53,8219.53,8420.77,8324.17,8309.08,8614.42,678.17,819.51,817.05,-71.41,-102.01,30.61,0.5507,0.6068,0.3962,0.4299,3911,3207
2000/7/21,8273.04,8300.68,8058.14,8167.37,8350.62,8325.44,8290.97,8610.12,844.22,774.62,840.53,-81.26,-97.86,16.61,0.4438,0.5524,0.3665,0.4139,4055,144
2000/7/24,8132.39,8177.7,8064.2,8064.2,8246.35,8316,8272.97,8599.55,509.94,682.76,829.93,-94.49,-97.19,2.7,0.2993,0.4681,0.311,0.3831,4236,181
2000/7/25,7984.79,8119.63,7900.39,7900.39,8152.67,8300.06,8249.71,8586.93,622.43,654.02,836.64,-114.75,-100.7,-14.05,0.1996,0.3786,0.2414,0.3394,4279,43
2000/7/26,7944.9,8113.27,7922.81,7961.54,8062.61,8269.45,8241.74,8576.02,760.68,683.09,814.06,-126.55,-105.87,-20.68,0.1605,0.3059,0.3105,0.3687,4609,330
2000/7/27,7932.86,7959.96,7723.44,7956.28,8009.96,8215.36,8226.3,8564.7,760.62,699.58,759.55,-141.59,-113.01,-28.58,0.1914,0.2677,0.3077,0.3672,4754,145
2000/7/28,7861.04,8147.79,7861.04,8122.11,8000.9,8175.76,8217.52,8557.4,897.2,710.18,742.4,-138.66,-118.14,-20.52,0.2822,0.2725,0.4881,0.4463,4474,-280
2000/7/29,8086.63,8178.74,8069.01,8143.93,8016.85,8131.6,8222.09,8553.97,695.6,747.31,715.04,-129.15,-120.34,-8.81,0.3883,0.3111,0.5083,0.456,4702,228
2000/7/31,8154.99,8165.12,8068.09,8114.92,8059.76,8106.22,8206.74,8546.54,513.61,725.54,689.78,-121.68,-120.61,-1.06,0.4501,0.3575,0.4782,0.4447,4724,22
2000/8/1,8171.58,8192.73,7984.65,7984.65,8064.38,8063.49,8191.51,8538.54,466.07,666.62,674.86,-120.74,-120.64,-0.1,0.4509,0.3886,0.3623,0.3963,4397,-327
2000/8/2,7985.83,8044.87,7910.28,7916.85,8056.49,8033.22,8178.7,8525.02,501.06,614.71,657.14,-125.77,-121.66,-4.11,0.438,0.4051,0.3147,0.3732,4473,76
2000/8/3,7888.32,7912.4,7736.19,7844.93,8001.06,8000.98,8163.21,8504.34,583.34,551.94,631.06,-137.26,-124.78,-12.48,0.3783,0.3961,0.2696,0.3497,4739,266
2000/8/4,7881.72,8029.14,7856.6,7925.2,7957.31,7987.08,8151.54,8484.97,692.48,551.31,649.31,-136.76,-127.18,-9.58,0.3955,0.3959,0.3872,0.3961,4791,52
2000/8/5,7926.79,7982.71,7834.13,7841.43,7902.61,7981.18,8140.62,8463.67,517.59,552.11,638.82,-139.53,-129.65,-9.88,0.3475,0.3798,0.3223,0.3663,4840,49
2000/8/7,7804,7809.44,7680.53,7715.99,7848.88,7956.63,8113.04,8445.26,486.19,556.13,611.38,-151.63,-134.05,-17.59,0.2547,0.3381,0.2476,0.3263,4822,-18
2000/8/8,7751.28,7818.67,7670.28,7797.78,7825.07,7940.78,8078.07,8428.43,640.41,584,599.35,-156.15,-138.47,-17.68,0.2512,0.3091,0.3631,0.3749,5271,449
2000/8/9,7866.11,8048.14,7866.11,8048.14,7865.71,7933.38,8054.57,8418.05,969.97,661.33,606.63,-139.43,-138.66,-0.77,0.4085,0.3422,0.5927,0.4962,4785,-486
2000/8/10,8087.1,8105.63,7988.39,8024.69,7885.61,7921.46,8026.53,8410.12,835.7,689.97,620.64,-122.1,-135.35,13.25,0.4985,0.3943,0.5696,0.4866,4544,-241
2000/8/11,8012.64,8082.07,7962.05,7974.65,7912.25,7907.43,8006.82,8402.4,631,712.65,632.38,-110.12,-130.3,20.18,0.5654,0.4513,0.5179,0.4655,4279,-265
2000/8/14,7977.42,7982.13,7838.5,7848.87,7938.83,7893.85,7978.67,8390.56,404.46,696.31,626.22,-108.95,-126.03,17.08,0.5136,0.4721,0.4067,0.4161,3264,-1015
2000/8/15,7883.84,7913.77,7821.74,7845.69,7948.41,7886.74,7959.98,8378.18,490.52,666.33,625.17,-108.62,-122.55,13.93,0.4767,0.4736,0.4041,0.4149,2411,-853
2000/8/16,7870.58,8023.17,7870.58,8003.53,7939.49,7902.6,7951.79,8365.5,737.22,619.78,640.55,-97.67,-117.57,19.9,0.573,0.5068,0.5699,0.4947,727,-1684
2000/8/17,8059.02,8143.25,8000.46,8143.25,7963.2,7924.4,7955.74,8352.23,1025.76,657.79,673.88,-77.42,-109.54,32.12,0.7153,0.5763,0.668,0.5536,4093,3366
2000/8/18,8192.3,8276.24,8175.35,8176.82,8003.63,7957.94,7969.56,8341.13,1255.98,782.79,747.72,-53.2,-98.28,45.08,0.7555,0.636,0.6885,0.5668,4267,174
2000/8/19,8195.25,8234.73,8145.94,8209.07,8075.67,8007.25,7981.94,8329.89,845.58,871.01,783.66,-33.74,-85.37,51.63,0.7878,0.6866,0.7092,0.5798,4580,313
2000/8/21,8232.91,8305.67,8216.42,8257.88,8158.11,8053.26,7997.02,8318.59,1123.32,997.57,831.95,-13.34,-70.96,57.62,0.8256,0.7329,0.7405,0.5997,4788,208
2000/8/22,8244.42,8244.42,8086.66,8118.05,8181.01,8060.25,7996.82,8304.59,789.12,1007.95,813.87,-6.6,-58.09,51.49,0.7545,0.7401,0.5405,0.5224,4725,-63
2000/8/24,8162,8222.08,8090.18,8098.84,8172.13,8067.67,7994.56,8287.65,816.41,966.08,811.94,-2.38,-46.95,44.57,0.6939,0.7247,0.5174,0.5125,4941,216
2000/8/25,8120.96,8142.47,8014.95,8026.32,8142.03,8072.83,7990.13,8270.29,714.42,857.77,820.28,-5.02,-38.56,33.54,0.6035,0.6843,0.4337,0.4754,5039,98
2000/8/28,7985.45,7985.45,7842.53,7845.87,8069.39,8072.53,7983.19,8250.44,603.53,809.36,840.19,-20.81,-35.01,14.2,0.4047,0.5911,0.2924,0.3973,4718,-321
2000/8/29,7769.93,7828.37,7621.13,7817.49,7981.31,8069.71,7978.22,8231.48,805.27,745.75,871.66,-41.62,-36.33,-5.29,0.3654,0.5159,0.2754,0.3864,5307,589
2000/8/30,7784.74,7809.35,7543.96,7543.96,7866.5,8023.76,7963.18,8209.02,872.45,762.42,885.18,-70.28,-43.12,-27.16,0.2436,0.4251,0.1649,0.3,5576,269
2000/8/31,7458.34,7661.73,7440.81,7616.98,7770.12,7971.13,7947.77,8187.05,904.57,780.05,873.07,-94.02,-53.3,-40.72,0.2303,0.3602,0.26,0.3428,5569,-7
2000/9/1,7659.82,7660.9,7381.01,7420.06,7648.87,7895.45,7926.7,8163.3,1010.54,839.27,848.52,-120.61,-66.76,-53.85,0.1676,0.296,0.19,0.2905,5411,-158
2000/9/2,7442.37,7713.03,7442.37,7707.59,7621.22,7845.3,7926.28,8144.56,1133.53,945.27,877.32,-126.34,-78.68,-47.66,0.2378,0.2766,0.4497,0.4292,5323,-88
2000/9/4,7758.54,7814.49,7694.71,7803.02,7618.32,7799.82,7926.54,8128.43,1214.62,1027.14,886.45,-118.52,-86.65,-31.88,0.3258,0.293,0.512,0.4669,5207,-116
2000/9/5,7829.34,7829.34,7723.14,7785.62,7666.65,7766.57,7913.41,8112.34,902.45,1033.14,897.78,-110.88,-91.49,-19.39,0.3943,0.3268,0.4996,0.4608,5154,-53
2000/9/6,7725.01,7758.45,7605.32,7610.78,7665.41,7717.77,7892.72,8094.34,883.38,1028.9,904.48,-114.37,-96.07,-18.3,0.3896,0.3477,0.3868,0.4035,5175,21
2000/9/7,7467.94,7520.17,7418.52,7430.93,7667.59,7658.23,7865.53,8074.23,846.07,996.01,917.64,-131.45,-103.14,-28.3,0.2968,0.3308,0.3026,0.354,5286,111
2000/9/8,7457.86,7494.67,7360.5,7367.99,7599.67,7610.44,7841.49,8050.84,726.93,914.69,929.98,-147.51,-112.02,-35.49,0.2032,0.2882,0.2772,0.3382,5959,673
2000/9/11,7297.78,7379.85,7295.88,7335.2,7506.1,7562.21,7815.96,8028.34,557.19,783.2,905.17,-163.29,-122.27,-41.02,0.1601,0.2455,0.2634,0.3298,5989,30
2000/9/13,7279.36,7407.78,7153.23,7391.66,7427.31,7546.98,7785.37,8009.38,795.11,761.73,897.44,-173.84,-132.59,-41.25,0.2243,0.2384,0.3321,0.3596,6135,146
2000/9/14,7348.81,7367.27,7149.48,7152.29,7335.61,7500.51,7735.82,7988.18,763.58,737.78,883.34,-190.55,-144.18,-46.37,0.1509,0.2092,0.2252,0.2982,5629,-506
2000/9/15,7160.01,7364.46,7120.31,7155.45,7280.52,7474.05,7684.75,7968.01,968.98,762.36,879.18,-201.98,-155.74,-46.24,0.1171,0.1785,0.2291,0.3,4646,-983
2000/9/16,7096.49,7129.02,7003.6,7053.29,7217.58,7408.62,7626.96,7950.21,796.57,776.28,845.49,-219.73,-168.54,-51.2,0.0981,0.1517,0.1915,0.2761,4426,-220
2000/9/18,6990.48,7026.27,6902.54,6910.14,7132.57,7319.34,7559.58,7927.63,654.68,795.78,789.49,-240.91,-183.01,-57.9,0.0684,0.1239,0.15,0.2462,3677,-749
2000/9/19,6811.72,6950.04,6712.2,6734.9,7001.21,7214.26,7490.42,7901.58,831.57,803.08,782.41,-267.07,-199.82,-67.24,0.055,0.1009,0.1138,0.215,2383,-1294
2000/9/20,6843.95,6910.91,6720.34,6880.09,6946.77,7141.19,7429.48,7882.04,1040.97,858.55,798.16,-279.34,-215.73,-63.61,0.1082,0.1034,0.2853,0.2956,861,-1522
2000/9/21,6818.96,6946.84,6774.47,6920.9,6899.86,7090.19,7374.21,7857.03,738.3,812.42,787.39,-282.35,-229.05,-53.3,0.1721,0.1263,0.3291,0.317,6186,5325
2000/9/22,6737.54,6780.27,6600.1,6612.09,6811.62,7014.6,7312.52,7829.07,755.75,804.25,790.27,-300.61,-243.36,-57.24,0.1197,0.1241,0.2114,0.2533,6053,-133
2000/9/25,6618.16,6726.75,6550.21,6677.46,6765.09,6948.83,7255.52,7804.15,729.21,819.16,807.47,-310.94,-256.88,-54.06,0.1317,0.1266,0.2771,0.2864,5787,-266
2000/9/26,6647.94,6780.68,6491.34,6749.03,6767.91,6884.56,7215.77,7780.72,926.61,838.17,820.62,-312.73,-268.05,-44.69,0.1862,0.1465,0.3484,0.3223,5700,-87
2000/9/27,6706.45,6840.38,6668.07,6717.04,6735.3,6841.04,7170.78,7756.69,870.87,804.15,831.35,-307.14,-275.87,-31.27,0.2421,0.1784,0.3309,0.3146,5434,-266
2000/9/28,6744.79,6799.62,6564.87,6564.87,6664.1,6781.98,7128.02,7731.78,744.19,805.33,808.87,-308.19,-282.33,-25.86,0.2072,0.188,0.2571,0.2798,6138,704
2000/9/29,6571.62,6589.82,6427.12,6432.36,6628.15,6719.89,7064.26,7701.19,659.91,786.16,795.21,-317.73,-289.41,-28.32,0.1415,0.1725,0.2086,0.2532,6458,320
2000/9/30,6228.86,6292.55,6155.65,6185.14,6529.69,6647.39,6983.36,7662.66,611.48,762.61,790.88,-342.78,-300.08,-42.69,0.1067,0.1506,0.1466,0.2122,6296,-162
2000/10/2,6165.64,6248.12,6014.87,6024.07,6384.7,6576.31,6895.28,7621.09,681.47,713.58,775.87,-368.61,-313.79,-54.82,0.0745,0.1252,0.119,0.1902,6194,-102
2000/10/3,5943.79,6214.53,5907.04,6143.44,6269.98,6502.64,6821.92,7580.39,890.25,717.46,760.8,-382.72,-327.58,-55.14,0.1341,0.1282,0.2455,0.2527,7025,831
2000/10/4,5989.45,5997.92,5946.95,5997.92,6156.59,6410.34,6750.27,7540.87,257.85,620.19,712.76,-398.73,-341.81,-56.92,0.1218,0.126,0.2029,0.2292,7130,105
2000/10/5,5932.79,6047.78,5904.98,6029.65,6076.04,6352.1,6683.35,7501.17,790.72,646.35,716.25,-405.31,-354.51,-50.8,0.1256,0.1259,0.2375,0.2459,7502,372
2000/10/6,6037.54,6367.39,6037.54,6353.67,6109.75,6319.72,6634.27,7470.07,979.94,720.05,741.33,-383.91,-360.39,-23.52,0.2437,0.1652,0.5024,0.3924,7549,47
2000/10/7,6385.39,6425.69,6289.52,6352.03,6175.34,6280.02,6582.29,7439.82,925.97,768.95,741.26,-356.64,-359.64,3,0.329,0.2198,0.5014,0.3919,8306,757
2000/10/9,6336.3,6338.52,6203.47,6209.42,6188.54,6229.26,6535.15,7408.9,597.11,710.32,713.89,-340.35,-355.78,15.43,0.3675,0.269,0.411,0.3558,8585,279
2000/10/11,6070.43,6070.43,6013.53,6040.55,6197.06,6176.82,6479.4,7377.91,250.54,708.86,664.52,-339.59,-352.54,12.96,0.3318,0.2899,0.3273,0.3179,8195,-390
2000/10/12,5850.26,5981.67,5763.81,5805.01,6152.14,6114.09,6416.99,7341.96,576.61,666.04,656.19,-351.26,-352.29,1.03,0.2419,0.2739,0.244,0.2736,6216,-1979
2000/10/13,5577.86,5876.11,5482.98,5876.11,6056.62,6083.19,6365.29,7307.29,764.81,623.01,671.53,-361.27,-354.08,-7.19,0.3003,0.2827,0.3078,0.3055,5211,-1005
2000/10/16,6060.44,6161.16,5602.72,5630.95,5912.41,6043.88,6310.09,7265.77,951.53,628.12,698.53,-366.71,-356.61,-10.1,0.2525,0.2727,0.2282,0.2622,3915,-1296
2000/10/17,5512,5742.68,5512,5702.36,5811,5999.77,6251.2,7225.08,727.61,654.22,682.27,-374.09,-360.11,-13.99,0.2459,0.2637,0.2922,0.294,2077,-1838
2000/10/18,5606.53,5626.74,5427.46,5432.23,5689.33,5943.2,6176.77,7180.37,569.54,718.02,713.44,-390.39,-366.16,-24.23,0.1655,0.231,0.2123,0.2496,987,-1090
2000/10/19,5261.94,5284.34,5074.44,5081.28,5544.59,5848.36,6100.23,7131.98,377.17,678.13,672.08,-426.57,-378.24,-48.33,0.112,0.1914,0.1488,0.2056,5521,4534
2000/10/20,5241.57,5407.06,5241.57,5404.78,5450.32,5753.47,6036.6,7090.11,662.79,657.73,640.37,-431.38,-388.87,-42.51,0.1618,0.1815,0.3603,0.3252,4301,-1220
2000/10/21,5528.36,5599.74,5506.49,5599.74,5444.08,5678.24,5979.13,7052.69,772.07,621.83,624.98,-413.32,-393.76,-19.56,0.269,0.2107,0.4578,0.386,5079,778
2000/10/23,5644.73,5718.17,5539.97,5680.95,5439.8,5625.4,5927.33,7015.29,878.1,651.93,653.08,-388.2,-392.65,4.45,0.3654,0.2622,0.4961,0.4101,6156,1077
2000/10/24,5701.15,5933.42,5645.05,5918.63,5537.08,5613.2,5895.01,6983.24,1068.29,751.68,734.85,-348.22,-383.76,35.54,0.5025,0.3423,0.5964,0.4759,4908,-1248
2000/10/25,5914.37,6035.17,5898.97,6023.78,5725.58,5635.08,5874.59,6955.04,1087.1,893.67,785.9,-301.65,-367.34,65.69,0.6262,0.437,0.635,0.5027,5940,1032
2000/10/26,5937.22,6011.05,5909.35,5941.85,5832.99,5641.65,5862.42,6924.11,1016.66,964.44,811.09,-265.26,-346.93,81.66,0.7184,0.5308,0.5829,0.4818,5344,-596
2000/10/27,5991.83,6003.38,5805.17,5805.17,5874.08,5659.08,5851.48,6886.72,799.2,969.87,795.85,-241.41,-325.82,84.41,0.7325,0.598,0.5007,0.4479,5763,419
2000/10/30,5644.26,5666.96,5615.9,5659.08,5869.7,5654.75,5827.26,6847.3,132.3,820.71,736.32,-236.29,-307.92,71.63,0.6912,0.6291,0.424,0.4139,7494,1731
2000/10/31,5530.8,5626.03,5502.67,5544.18,5794.81,5665.94,5804.57,6806.79,648.42,736.74,744.21,-237.24,-293.78,56.54,0.5879,0.6153,0.3704,0.3886,8675,1181
2000/11/1,5552.3,5570.58,5400.26,5425.02,5675.06,5700.32,5774.34,6766.39,417.24,602.77,748.22,-243.18,-283.66,40.48,0.4049,0.5452,0.3201,0.3635,9259,584
2000/11/2,5385.54,5630.01,5381.42,5626.08,5611.91,5722.45,5737.96,6729.4,803.36,560.1,762.27,-236.23,-274.17,37.94,0.3947,0.495,0.4668,0.4312,9434,175
2000/11/3,5723.35,5813.44,5663.74,5796.08,5610.09,5742.08,5710.16,6692.61,1029.03,606.07,787.97,-212.03,-261.75,49.72,0.4746,0.4882,0.5625,0.482,9125,-309
2000/11/4,5858.11,5875.08,5673,5677.3,5613.73,5741.72,5683.56,6651.51,846.65,748.94,784.83,-193.97,-248.19,54.22,0.4672,0.4812,0.4889,0.4513,9044,-81
2000/11/6,5679.09,5708.77,5609.14,5657.48,5636.39,5715.6,5664.4,6609.52,628.83,745.02,740.88,-183,-235.15,52.15,0.4576,0.4734,0.4764,0.4461,8864,-180
2000/11/7,5721.88,5877.77,5720.89,5877.77,5726.94,5701,5668.04,6570.66,1017.2,865.01,733.89,-157.93,-219.71,61.78,0.5711,0.5059,0.6094,0.5137,8286,-578
2000/11/8,5926.4,6164.62,5889.01,6067.94,5815.31,5713.61,5677.63,6534.17,1246.6,953.66,756.88,-119.83,-199.73,79.9,0.6729,0.5616,0.6908,0.5639,7476,-810
2000/11/9,6025.16,6089.55,5926.64,6089.55,5874.01,5742.05,5700.56,6500.36,1194.1,986.68,796.37,-88.5,-177.49,88.99,0.75,0.6244,0.6994,0.5694,10434,2958
2000/11/10,6039.19,6126.09,6018.45,6088.74,5956.3,5785.01,5719.88,6466.86,1124.38,1042.22,895.58,-60.42,-154.07,93.66,0.801,0.6833,0.6985,0.5691,12105,1671
2000/11/13,5878.64,5878.64,5748.43,5793.52,5983.5,5809.95,5737.95,6429.64,608.1,1038.08,891.55,-59.82,-135.22,75.4,0.7094,0.692,0.4527,0.4722,12225,120
2000/11/14,5747,5855.28,5721.69,5772.51,5962.45,5844.7,5772.51,6395.09,695.78,973.79,919.4,-60.51,-120.28,59.77,0.571,0.6517,0.4395,0.4661,12002,-223
2000/11/15,5896.64,5942.06,5696.01,5737.02,5896.27,5855.79,5789.12,6360.41,903.42,905.16,929.41,-60.55,-108.33,47.78,0.4574,0.5869,0.415,0.4551,10754,-1248
2000/11/16,5554,5581.93,5436.85,5454.13,5769.18,5821.6,5781.84,6325.58,613.49,789.03,887.85,-83.54,-103.37,19.84,0.3128,0.4955,0.2705,0.378,4458,-6296
2000/11/17,5264.93,5367.65,5168.97,5351.36,5621.71,5789,5765.36,6287.82,628.49,689.86,866.04,-114.3,-105.56,-8.74,0.2696,0.4202,0.2349,0.3542,4512,54
2000/11/18,5255.66,5354.94,5134.31,5167.35,5496.47,5739.99,5727.8,6250.28,514.96,671.23,854.65,-145.39,-113.53,-31.86,0.1904,0.3436,0.1831,0.3154,4381,-131
2000/11/20,4994.73,5036.62,4841.67,4845.21,5311.01,5636.73,5668.87,6202.57,458.97,623.87,798.83,-193.12,-129.45,-63.68,0.1279,0.2717,0.1251,0.2608,4286,-95
2000/11/21,4770.78,5103,4760.68,5103,5184.21,5540.24,5626.92,6157.57,739.78,591.14,748.15,-218.33,-147.22,-71.11,0.1688,0.2374,0.3291,0.3578,4516,230
2000/11/22,5128.98,5293.89,5113.22,5130.61,5119.51,5444.35,5593.2,6113.32,972.58,662.96,725.99,-223.65,-162.51,-61.14,0.2169,0.2306,0.3486,0.3675,4822,306
2000/11/23,5057.3,5148.3,5032.2,5146.92,5078.62,5350.16,5567.59,6072.25,617.94,660.84,675.35,-229.14,-175.83,-53.3,0.2536,0.2383,0.3618,0.3736,5474,652
2000/11/24,5218.18,5423.43,5218.18,5419.99,5129.15,5312.81,5561.38,6038.74,971.54,752.16,711.69,-210.74,-182.81,-27.92,0.3551,0.2772,0.5461,0.4673,4794,-680
2000/11/27,5510.8,5526.13,5384.04,5433.78,5246.86,5278.94,5561.82,6006.5,936.19,847.6,735.74,-188.02,-183.86,-4.16,0.5099,0.3548,0.5539,0.4717,4987,193
2000/11/28,5388.68,5411,5337.42,5362.26,5298.71,5241.46,5548.63,5973.62,532.94,806.24,698.69,-174.15,-181.91,7.76,0.6019,0.4372,0.5004,0.4508,5271,284
2000/11/29,5275.38,5386.36,5266.14,5319.46,5336.48,5227.99,5524.8,5939.08,575.41,726.8,694.88,-164.92,-178.52,13.59,0.6446,0.5063,0.4679,0.4382,5819,548
2000/11/30,5323.7,5372.01,5223.31,5256.93,5358.48,5218.55,5503.78,5907.49,578.59,718.93,689.89,-159.45,-174.7,15.26,0.6458,0.5528,0.4201,0.4194,6210,391
2000/12/1,5173.02,5342.06,5163.23,5342.06,5342.9,5236.02,5488.01,5877.27,582.04,641.04,696.6,-151.74,-170.11,18.37,0.6837,0.5965,0.503,0.4541,6016,-194
2000/12/2,5346.93,5379,5260.97,5277.35,5311.61,5279.24,5457.98,5847.67,531.21,560.04,703.82,-143.87,-164.86,20.99,0.6213,0.6047,0.445,0.4327,5776,-240
2000/12/4,5239.82,5243.05,5168.91,5174.02,5273.96,5286.34,5413.29,5818.74,289.06,511.26,658.75,-144.73,-160.83,16.11,0.5099,0.5731,0.3644,0.3998,6086,310
2000/12/5,5139.53,5241.17,5102.68,5199.2,5249.91,5293.2,5368.77,5793.14,553.33,506.85,616.83,-144.11,-157.49,13.38,0.4159,0.5207,0.3963,0.4117,6000,-86
2000/12/6,5323.2,5366.79,5164.43,5170.62,5232.65,5295.57,5322.86,5764.65,775.32,546.19,632.56,-139.38,-153.87,14.49,0.3308,0.4574,0.3709,0.4018,5795,-205
