date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2015/6/15,call,201506,9300,30.0,9272.0,18.0,9245.0,9318.0,9220.0,-207.2,-654.7,-0.316480830915
2015/6/16,call,201506,9200,63.0,9244.0,35.5,9214.0,9258.0,9164.0,-399.7,-654.7,-0.610508629907
2015/6/17,call,201506,9200,36.0,9215.0,-0.8,9181.0,9237.0,9177.0,-657.3,-654.7,-1.00397128456
2015/6/18,call,201506W4,9000,214.0,9044.0,213.0,9048.0,9078.0,9011.0,-658.3,-871.3,-0.755537702284
2015/6/22,call,201506W4,9100,167.0,9108.0,243.0,9178.0,9203.0,9105.0,-582.3,-871.3,-0.668311718122
2015/6/23,call,201506W4,9200,190.0,9221.0,201.0,9230.0,9268.0,9208.0,-571.3,-871.3,-0.655686904625
2015/6/24,call,201506W4,9200,192.0,9215.0,179.0,9246.0,9248.0,9193.0,-584.3,-871.3,-0.670607138758
2015/6/25,call,201507W1,9300,80.0,9268.0,133.0,9342.0,9370.0,9263.0,-425.3,-871.3,-0.48812119821
2015/6/26,call,201507W1,9300,140.0,9348.0,120.0,9322.0,9348.0,9300.0,-485.3,-871.3,-0.556983817285
2015/6/29,call,201507W1,9200,93.0,9195.0,59.0,9139.0,9222.0,9109.0,-621.3,-871.3,-0.713072420521
2015/6/30,call,201507W1,9100,137.0,9146.0,196.0,9211.0,9217.0,9124.0,-562.3,-871.3,-0.645357511764
2015/7/1,call,201507W1,9200,88.0,9185.0,187.0,9292.0,9319.0,9184.0,-265.3,-871.3,-0.304487547343
2015/7/2,call,201507W2,9300,108.0,9300.0,94.0,9277.0,9325.0,9260.0,-335.3,-871.3,-0.384827269597
2015/7/21,call,201507W4,8900,119.0,8887.0,148.0,8937.0,8940.0,8815.0,-219.3,-871.3,-0.251692872719
2015/7/22,call,201507W4,8900,101.0,8882.0,4.9,8811.0,8883.0,8795.0,-795.9,-871.3,-0.913462642029
2015/7/23,call,201507W5,8800,108.0,8778.0,77.0,8753.0,8822.0,8670.0,-826.9,-903.9,-0.914813585574
2015/7/24,call,201507W5,8700,125.0,8720.0,93.0,8686.0,8740.0,8653.0,-858.9,-951.9,-0.902300661834
2015/7/27,call,201507W5,8600,130.0,8637.0,43.0,8525.0,8670.0,8493.0,-945.9,-988.9,-0.956517342502
2015/7/28,call,201507W5,8500,79.0,8500.0,103.0,8539.0,8591.0,8480.0,-921.9,-1024.9,-0.899502390477
2015/7/29,call,201507W5,8500,110.0,8533.0,62.0,8485.0,8548.0,8440.0,-969.9,-1031.9,-0.939916658591
2015/7/30,call,201508W1,8500,110.0,8520.0,167.0,8607.0,8632.0,8509.0,-912.9,-1079.9,-0.845356051486
2015/7/31,call,201508W1,8600,88.0,8593.0,71.0,8575.0,8606.0,8508.0,-929.9,-1079.9,-0.861098249838
2015/8/3,call,201508W1,8500,135.0,8546.0,48.5,8454.0,8548.0,8400.0,-1016.4,-1079.9,-0.941198259098
2015/8/4,call,201508W1,8500,59.0,8487.0,32.0,8464.0,8552.0,8416.0,-1043.4,-1079.9,-0.966200574127
2015/8/5,call,201508W1,8500,42.0,8504.0,46.0,8521.0,8547.0,8448.0,-1039.4,-1085.4,-0.957619310853
2015/8/6,call,201508W2,8500,105.0,8541.0,26.5,8390.0,8579.0,8366.0,-1117.9,-1144.4,-0.976843760923
2015/8/7,call,201508W2,8400,51.0,8360.0,59.0,8389.0,8423.0,8312.0,-1109.9,-1168.9,-0.949525194627
2015/8/10,call,201508W2,8400,65.0,8405.0,76.0,8442.0,8461.0,8345.0,-1098.9,-1174.9,-0.935313643714
2015/8/11,call,201508W2,8500,40.5,8505.0,2.1,8362.0,8556.0,8358.0,-1137.3,-1174.9,-0.967997276364
2015/8/12,call,201508W2,8400,17.5,8365.0,-0.9,8301.0,8390.0,8243.0,-1174.1,-1174.9,-0.999319090986
2015/8/13,call,201508,8300,97.0,8348.0,69.0,8305.0,8363.0,8275.0,-1202.1,-1271.1,-0.945716308709
2015/8/14,call,201508,8300,51.0,8262.0,65.0,8326.0,8334.0,8262.0,-1188.1,-1271.1,-0.934702226418
