date,Open,High,Low,Close,BBandMA2,RSI6,RSI12,ADX2,three_openposition,openposition
2015/1/27,9522,9539,9480,9523,9494,0.81,0.70,84.14,14365,-3489
2015/1/28,9478,9534,9474,9527,9525,0.81,0.70,76.75,17781,-3479
2015/1/29,9497,9502,9426,9428,9477.5,0.58,0.60,56.78,9085,-5396
2015/1/30,9460,9472,9385,9398,9413,0.52,0.57,63.13,7980,-5454
2015/2/2,9389,9433,9370,9420,9409,0.56,0.59,70.5,10355,-5938
2015/2/3,9434,9485,9407,9464,9442,0.63,0.62,54.62,11583,-4158
2015/2/4,9526,9556,9512,9522,9493,0.70,0.65,66.33,12751,-2961
2015/2/5,9521,9521,9470,9513,9517.5,0.68,0.64,33.77,14800,-2211
2015/2/6,9536,9543,9459,9470,9491.5,0.56,0.60,32.87,10617,219
2015/2/9,9439,9466,9416,9451,9460.5,0.52,0.58,36.67,12268,-1607
2015/2/10,9468,9473,9419,9432,9441.5,0.47,0.55,27.92,6392,-1602
2015/2/11,9462,9509,9457,9476,9454,0.58,0.59,40.68,10565,-1103
2015/2/12,9499,9500,9461,9482,9479,0.59,0.60,47.06,8910,264
2015/2/13,9510,9548,9505,9514,9498,0.66,0.62,68.05,12932,-442
2015/2/24,9582,9640,9582,9622,9568,0.80,0.70,82.63,17055,233
2015/2/25,9694,9696,9660,9683,9652.5,0.84,0.73,90.59,19849,-117
2015/2/26,9691,9692,9633,9648,9665.5,0.73,0.68,63.34,15941,92
2015/3/2,9658,9683,9615,9631,9639.5,0.68,0.66,33.73,11748,1177
2015/3/3,9645,9658,9580,9614,9622.5,0.63,0.64,44.55,8573,1744
2015/3/4,9580,9638,9571,9620,9617,0.64,0.64,54.78,11307,1120
2015/3/5,9622,9632,9551,9586,9603,0.53,0.60,68.46,8906,2050
2015/3/6,9591,9644,9566,9637,9611.5,0.64,0.64,41.6,12534,3674
2015/3/9,9580,9595,9547,9574,9605.5,0.47,0.56,51.17,8158,3132
2015/3/10,9574,9585,9514,9529,9551.5,0.38,0.51,68.76,6253,3460
2015/3/11,9466,9544,9450,9519,9524,0.37,0.50,82.44,10547,1210
2015/3/12,9529,9609,9508,9607,9563,0.58,0.58,51.29,15739,3557
2015/3/13,9616,9634,9584,9598,9602.5,0.55,0.57,48.22,9579,1693
2015/3/16,9585,9594,9535,9543,9570.5,0.43,0.51,41.53,4940,-921
2015/3/17,9580,9644,9547,9556,9549.5,0.46,0.52,39.03,4206,-960
2015/3/18,9558,9649,9558,9633,9594.5,0.62,0.59,40.82,14825,-3059
2015/3/19,9734,9769,9708,9765,9699,0.77,0.68,65.28,15599,-1024
2015/3/20,9742,9770,9733,9757,9761,0.75,0.67,77.58,11816,-181
2015/3/23,9761,9769,9726,9749,9753,0.72,0.66,68.64,11350,1020
2015/3/24,9728,9755,9696,9720,9734.5,0.64,0.63,50.52,8343,361
2015/3/25,9721,9731,9673,9688,9704,0.55,0.59,57.33,1624,-2763
2015/3/26,9580,9635,9567,9611,9649.5,0.39,0.50,75.3,798,-2526
2015/3/27,9609,9628,9525,9542,9576.5,0.30,0.44,85.6,-7767,-893
2015/3/30,9511,9562,9511,9553,9547.5,0.33,0.45,91.18,-7230,-1641
2015/3/31,9600,9610,9545,9582,9567.5,0.41,0.48,54.93,-6003,-859
2015/4/1,9540,9552,9487,9508,9545,0.30,0.41,52.92,-7273,-2247
2015/4/2,9538,9630,9535,9614,9561,0.52,0.52,47.18,620,-729
2015/4/7,9653,9660,9612,9629,9621.5,0.55,0.53,53.68,-280,1162
2015/4/8,9633,9635,9558,9570,9599.5,0.44,0.48,39.63,-5925,-181
2015/4/9,9579,9676,9564,9570,9570,0.44,0.48,35.18,-3428,-2161
2015/4/10,9628,9665,9592,9632,9601,0.57,0.54,32.96,-1454,-1194
2015/4/13,9673,9683,9633,9657,9644.5,0.61,0.56,47.1,-185,2365
2015/4/14,9641,9672,9626,9644,9650.5,0.57,0.54,33.6,-1708,2055
2015/4/15,9626,9654,9507,9520,9582,0.35,0.43,60.6,-7247,-175
2015/4/16,9561,9649,9548,9644,9582,0.56,0.54,74.09,6597,1774
2015/4/17,9619,9629,9569,9582,9613,0.47,0.49,80.84,-4411,-941
2015/4/20,9530,9583,9506,9563,9572.5,0.44,0.47,89.13,-5430,-2974
2015/4/21,9585,9613,9535,9555,9559,0.43,0.46,50.84,-11351,-3166
2015/4/22,9561,9636,9561,9614,9584.5,0.54,0.52,41.5,498,-2232
2015/4/23,9656,9854,9652,9838,9726,0.76,0.66,66.77,12435,3122
2015/4/24,9880,10000,9860,9920,9879,0.80,0.69,81.56,8144,4592
2015/4/27,9958,10031,9945,10018,9969,0.84,0.73,89.3,14003,6450
2015/4/28,10022,10033,9963,9990,10004,0.79,0.70,93.2,10155,6078
2015/4/29,9978,10022,9882,9907,9948.5,0.64,0.63,62.72,6458,1501
2015/4/30,9902,9930,9858,9877,9892,0.59,0.61,56.97,3431,1723
2015/5/4,9897,9911,9824,9885,9881,0.60,0.61,64.88,3351,3389
2015/5/5,9866,9878,9814,9848,9866.5,0.53,0.58,71.65,-493,2308
2015/5/6,9802,9865,9763,9846,9847,0.53,0.58,82.35,-1635,2235
2015/5/7,9786,9808,9745,9752,9799,0.38,0.49,88.82,-10445,236
2015/5/8,9769,9783,9713,9718,9735,0.33,0.47,93.32,-14685,-298
2015/5/11,9800,9814,9657,9722,9720,0.34,0.47,96.28,-17792,682
2015/5/12,9707,9748,9673,9706,9714,0.32,0.46,97.76,-18135,1079
2015/5/13,9712,9776,9697,9739,9722.5,0.42,0.49,55.64,-17579,-130
2015/5/14,9737,9741,9599,9605,9672,0.24,0.39,66.38,-24630,1537
2015/5/15,9635,9642,9541,9576,9590.5,0.22,0.37,77.31,-20304,1077
2015/5/18,9612,9614,9552,9598,9587,0.28,0.39,82.77,-18951,1792
2015/5/19,9616,9723,9602,9703,9650.5,0.51,0.49,71.16,-13557,1788
2015/5/20,9704,9725,9657,9668,9685.5,0.45,0.47,65.92,-12687,5465
2015/5/21,9645,9648,9512,9541,9604.5,0.30,0.38,67.08,-14598,5910
2015/5/22,9562,9649,9546,9627,9584,0.45,0.45,66.74,-9015,6100
2015/5/25,9603,9640,9550,9631,9629,0.46,0.46,66.58,-5969,6157
2015/5/26,9613,9725,9606,9659,9645,0.51,0.48,65.67,-6059,5867
2015/5/27,9607,9698,9601,9662,9660.5,0.51,0.48,58.22,-4041,2651
2015/5/28,9711,9750,9683,9729,9695.5,0.63,0.54,70.21,477,3457
2015/5/29,9741,9765,9688,9703,9716,0.56,0.52,78.6,-3830,3964
2015/6/1,9668,9713,9601,9630,9666.5,0.42,0.45,66.62,-8887,4348
2015/6/2,9586,9639,9565,9606,9618,0.39,0.44,69.37,-6928,2394
2015/6/3,9640,9648,9535,9548,9577,0.31,0.39,76.19,-16089,4337
2015/6/4,9531,9553,9301,9312,9430,0.15,0.27,86.9,-24505,4035
2015/6/5,9324,9347,9269,9309,9310.5,0.15,0.27,92.48,-21534,2449
2015/6/8,9312,9404,9235,9348,9328.5,0.24,0.31,55.26,-20850,3555
2015/6/9,9303,9346,9201,9235,9291.5,0.18,0.27,49.98,-21001,456
2015/6/10,9256,9328,9252,9284,9259.5,0.28,0.31,47.34,-20811,536
2015/6/11,9328,9333,9224,9285,9284.5,0.28,0.32,60.32,-20330,1758
2015/6/12,9272,9314,9230,9268,9276.5,0.26,0.31,66.81,-17950,1593
2015/6/15,9272,9318,9220,9245,9256.5,0.24,0.30,75.73,-17380,410
2015/6/16,9244,9258,9164,9214,9229.5,0.21,0.28,86.53,-17392,129
2015/6/17,9215,9237,9177,9181,9197.5,0.18,0.26,91.93,-9166,4061
2015/6/18,9044,9078,9011,9048,9114.5,0.11,0.21,95.84,-6641,4860
2015/6/22,9108,9203,9105,9178,9113,0.39,0.35,55.72,-2556,4579
2015/6/23,9221,9268,9208,9230,9204,0.47,0.40,51.49,-2541,5271
2015/6/24,9215,9248,9193,9246,9238,0.50,0.41,38.51,1662,3144
2015/6/25,9268,9370,9263,9342,9294,0.62,0.49,58.31,2870,1998
2015/6/26,9348,9348,9300,9322,9332,0.59,0.48,68.2,1100,3140
2015/6/29,9195,9222,9109,9139,9230.5,0.36,0.37,67.68,-1231,1997
2015/6/30,9146,9217,9124,9211,9175,0.46,0.42,67.41,2597,874
2015/7/1,9185,9319,9184,9292,9251.5,0.55,0.48,53.23,7309,2118
2015/7/2,9300,9325,9260,9277,9284.5,0.53,0.47,48.26,6494,4148
2015/7/3,9258,9305,9171,9301,9289,0.56,0.49,50.74,7175,4212
2015/7/6,9235,9297,9182,9203,9252,0.42,0.43,51.98,4340,3239
2015/7/7,9260,9303,9210,9242,9222.5,0.48,0.46,40.83,4742,721
2015/7/8,9205,9210,8912,8945,9093.5,0.25,0.32,68.25,-6144,2178
2015/7/9,8801,8939,8724,8875,8910,0.22,0.29,83.14,-6335,2561
2015/7/13,8935,9005,8902,8993,8934,0.37,0.38,63.28,1671,6492
2015/7/14,9040,9084,8982,8983,8988,0.36,0.37,38.44,4323,5597
2015/7/15,9040,9078,8989,9029,9006,0.43,0.41,26.02,2022,2302
2015/7/16,8935,8983,8900,8916,8972.5,0.33,0.36,42.66,-824,2384
2015/7/17,8906,8935,8871,8913,8914.5,0.33,0.36,56.99,2181,2793
2015/7/20,8970,9027,8804,8851,8882,0.28,0.33,48.66,-1922,1405
2015/7/21,8887,8940,8815,8937,8894,0.42,0.40,44.5,2274,1406
2015/7/22,8882,8883,8795,8811,8874,0.31,0.34,27.46,-7889,-488
2015/7/23,8778,8822,8670,8753,8782,0.27,0.32,55.62,-10370,842
2015/7/24,8720,8740,8653,8686,8719.5,0.23,0.30,71.18,-10171,701
2015/7/27,8637,8670,8493,8525,8605.5,0.16,0.25,84.09,-8204,-410
2015/7/28,8500,8591,8480,8539,8532,0.19,0.26,90.71,-10620,-103
2015/7/29,8533,8548,8440,8485,8512,0.17,0.24,94.57,-11229,725
2015/7/30,8520,8632,8509,8607,8546,0.37,0.34,60.69,-6455,-32
2015/7/31,8593,8606,8508,8575,8591,0.35,0.33,42.82,-9165,1306
2015/8/3,8546,8548,8400,8454,8514.5,0.26,0.29,56.53,-7611,-881
2015/8/4,8487,8552,8416,8464,8459,0.28,0.30,58.84,-9107,-4495
2015/8/5,8504,8547,8448,8521,8492.5,0.38,0.34,59.99,-7391,-2583
2015/8/6,8541,8579,8366,8390,8455.5,0.27,0.29,76.38,-13194,-3904
2015/8/7,8360,8423,8312,8389,8389.5,0.27,0.29,86.45,-8915,-4895
2015/8/10,8405,8461,8345,8442,8415.5,0.37,0.34,50.08,-8153,-3021
2015/8/11,8505,8556,8358,8362,8402,0.30,0.31,56.74,-8092,-6168
2015/8/12,8365,8390,8243,8301,8331.5,0.25,0.28,47.44,-8056,-8741
2015/8/13,8348,8363,8275,8305,8303,0.26,0.29,42.8,-9640,-5880
2015/8/14,8262,8334,8262,8326,8315.5,0.31,0.31,47.26,-9088,-8307
2015/8/17,8321,8330,8223,8239,8282.5,0.23,0.27,63.2,-11421,-8226
2015/8/18,8241,8276,8161,8172,8205.5,0.19,0.25,77.89,-8634,-7766
2015/8/19,8178,8179,7993,8002,8087,0.12,0.20,88.12,-5542,-4546
2015/8/20,7949,8040,7898,7973,7987.5,0.11,0.19,93.62,-1795,-5392
2015/8/21,7858,7887,7740,7744,7858.5,0.07,0.15,96.64,-1984,-9310
2015/8/24,7609,7676,7010,7345,7544.5,0.04,0.10,98.29,9107,-14563
2015/8/25,7400,7606,7318,7572,7458.5,0.26,0.25,99.12,11690,-13721
2015/8/26,7525,7678,7432,7607,7589.5,0.30,0.27,74.45,10280,-13607
2015/8/27,7656,7729,7631,7679,7643,0.36,0.31,42.47,10685,-12303
2015/8/28,7812,7902,7791,7871,7775,0.51,0.40,51.36,13458,-13778
2015/8/31,7831,8034,7802,7973,7922,0.57,0.45,65.62,9834,-11527
2015/9/1,7901,7964,7802,7829,7901,0.47,0.40,72.76,8000,-11831
2015/9/2,7768,7997,7761,7938,7883.5,0.54,0.45,42.11,11779,-11643
2015/9/3,7961,8003,7874,7975,7956.5,0.57,0.46,31.22,9911,-9795
2015/9/4,7931,8039,7872,7894,7934.5,0.50,0.43,47.52,9652,-12590
2015/9/7,7850,8008,7843,7930,7912,0.53,0.45,30.18,10542,-11714
2015/9/8,7930,7979,7880,7972,7951,0.57,0.47,21.51,12041,-10712
2015/9/9,8114,8340,8104,8334,8153,0.76,0.61,58.43,15039,-8447
2015/9/10,8226,8292,8192,8265,8299.5,0.69,0.58,76.89,8196,-4776
2015/9/11,8221,8295,8202,8266,8265.5,0.69,0.58,86.2,8687,-3598
2015/9/14,8319,8340,8210,8275,8270.5,0.70,0.58,91.93,9020,-1303
2015/9/15,8300,8333,8230,8237,8256,0.64,0.56,94.8,5414,-3223
2015/9/16,8310,8358,8270,8318,8277.5,0.70,0.59,96.83,11480,-4146
2015/9/17,8368,8478,8364,8441,8379.5,0.77,0.64,98.32,13200,-5669
2015/9/18,8418,8459,8383,8438,8439.5,0.77,0.64,99.07,11615,-4044
2015/9/21,8328,8335,8233,8270,8354,0.52,0.54,80.18,9082,-4393
2015/9/22,8295,8340,8276,8331,8300.5,0.58,0.57,66.62,13578,-3776
2015/9/23,8234,8250,8135,8142,8236.5,0.40,0.47,77.25,9577,-5551
2015/9/24,8188,8219,8047,8090,8116,0.36,0.45,85.48,10987,-5337
2015/9/25,8142,8152,8033,8119,8104.5,0.40,0.47,90.02,12744,-4667
2015/9/30,8015,8178,7983,8135,8127,0.42,0.48,93.61,15208,-4045
2015/10/1,8174,8330,8116,8307,8221,0.61,0.56,71.9,17097,-3025
2015/10/2,8283,8319,8254,8278,8292.5,0.57,0.54,61.04,13440,-3322
2015/10/5,8358,8377,8275,8331,8304.5,0.62,0.57,68.88,13946,-1221
2015/10/6,8431,8478,8365,8369,8350,0.66,0.59,80.37,14736,-1324
2015/10/7,8377,8497,8357,8491,8430,0.75,0.64,86.91,19462,-1604
2015/10/8,8534,8544,8422,8443,8467,0.67,0.60,91.8,16977,-2220
2015/10/12,8494,8580,8464,8552,8497.5,0.74,0.65,94.95,19222,-1724
2015/10/13,8554,8575,8511,8557,8554.5,0.75,0.65,96.53,17410,-1732
2015/10/14,8521,8554,8492,8520,8538.5,0.67,0.62,50.17,16030,-2588
2015/10/15,8565,8668,8565,8609,8564.5,0.75,0.66,67.92,16221,-3357
2015/10/16,8588,8627,8571,8607,8608,0.74,0.66,76.8,14404,-1891
2015/10/19,8627,8670,8588,8623,8615,0.76,0.67,85.26,16466,305
2015/10/20,8644,8663,8629,8659,8641,0.79,0.68,89.49,15799,-43
2015/10/21,8690,8704,8593,8617,8638,0.67,0.64,93.75,10066,-3610
2015/10/22,8588,8633,8566,8595,8606,0.61,0.62,49.03,14907,-4068
2015/10/23,8742,8752,8669,8694,8644.5,0.73,0.67,65.26,12676,-2696
2015/10/26,8730,8765,8716,8733,8713.5,0.77,0.69,74.77,15331,-1247
2015/10/27,8722,8728,8655,8694,8713.5,0.66,0.65,49.09,13406,-432
2015/10/28,8685,8710,8613,8638,8666,0.54,0.60,53.33,10134,-715
2015/10/29,8681,8685,8545,8547,8592.5,0.39,0.52,67.98,10914,-368
2015/10/30,8560,8600,8484,8570,8558.5,0.44,0.54,79.78,12576,-1424
2015/11/2,8535,8598,8502,8587,8578.5,0.47,0.55,85.67,13981,-669
2015/11/3,8665,8740,8645,8719,8653,0.67,0.63,76.3,17491,-1508
2015/11/4,8765,8900,8751,8882,8800.5,0.79,0.71,82.37,17097,740
2015/11/5,8879,8899,8832,8872,8877,0.77,0.70,85.41,14615,969
2015/11/6,8850,8858,8650,8689,8780.5,0.49,0.55,68.92,9230,1725
2015/11/9,8677,8748,8597,8628,8658.5,0.43,0.51,67.89,10277,2687
2015/11/10,8581,8592,8512,8533,8580.5,0.35,0.46,75.55,8799,3484
2015/11/11,8507,8549,8372,8378,8455.5,0.25,0.39,84.57,8342,4789
2015/11/12,8404,8461,8354,8459,8418.5,0.36,0.44,89.53,13472,6872
2015/11/13,8380,8472,8318,8356,8407.5,0.30,0.39,92.98,8617,4116
2015/11/16,8245,8307,8212,8288,8322,0.26,0.36,95.91,13406,4981
2015/11/17,8370,8490,8369,8437,8362.5,0.44,0.45,68.14,15584,5700
2015/11/18,8440,8450,8326,8335,8386,0.37,0.41,36.88,6134,-1220
2015/11/19,8371,8460,8323,8447,8391,0.48,0.47,26.12,11499,143
2015/11/20,8430,8475,8396,8443,8445,0.48,0.47,30.75,9248,270
2015/11/23,8488,8511,8407,8481,8462,0.52,0.49,50.24,10689,1115
2015/11/24,8461,8494,8362,8401,8441,0.43,0.45,38.68,8394,-1686
2015/11/25,8412,8418,8320,8384,8392.5,0.42,0.44,51.7,9865,-1313
2015/11/26,8412,8525,8410,8499,8441.5,0.56,0.51,53.15,15018,-874
2015/11/27,8520,8534,8377,8390,8444.5,0.44,0.45,30,9154,-1903
2015/11/30,8311,8345,8202,8297,8343.5,0.36,0.41,52.5,6590,638
2015/12/1,8360,8463,8317,8456,8376.5,0.53,0.50,33.21,14340,-117
2015/12/2,8433,8510,8415,8452,8454,0.53,0.50,35.97,13416,-176
2015/12/3,8388,8490,8363,8470,8461,0.55,0.51,25.63,14525,-19
2015/12/4,8361,8410,8326,8393,8431.5,0.45,0.46,35.56,11827,-108
2015/12/7,8495,8550,8455,8470,8431.5,0.55,0.51,48.11,11635,-638
2015/12/8,8438,8451,8318,8331,8400.5,0.40,0.44,40.97,3731,-136
2015/12/9,8311,8328,8212,8220,8275.5,0.31,0.39,53.16,2160,661
2015/12/10,8182,8208,8101,8188,8204,0.29,0.37,67.91,4825,2729
2015/12/11,8200,8220,8068,8070,8129,0.22,0.33,77.27,6578,908
2015/12/14,7976,8065,7949,8060,8065,0.22,0.33,86.11,9754,-1772
2015/12/15,8077,8137,8048,8065,8062.5,0.23,0.33,48.64,8807,-453
2015/12/16,8180,8209,8112,8198,8131.5,0.46,0.43,44.43,10949,-89
2015/12/17,8202,8303,8176,8282,8240,0.56,0.48,58.67,12871,837
2015/12/18,8248,8319,8206,8229,8255.5,0.49,0.45,67.92,10501,372
2015/12/21,8173,8283,8133,8280,8254.5,0.56,0.48,47.54,13242,1789
2015/12/22,8257,8297,8220,8275,8277.5,0.55,0.48,25.63,12796,2402
2015/12/23,8301,8347,8267,8288,8281.5,0.57,0.49,40.42,14669,522
2015/12/24,8346,8388,8293,8317,8302.5,0.61,0.51,58.62,14879,-1169
2015/12/25,8335,8378,8306,8374,8345.5,0.69,0.55,67.72,17396,-905
2015/12/28,8370,8394,8349,8354,8364,0.64,0.53,77.25,15460,-2127
2015/12/29,8321,8347,8263,8288,8321,0.49,0.48,72,10412,-2056
2015/12/30,8313,8329,8226,8258,8273,0.43,0.46,76.26,7069,-1557
2015/12/31,8240,8300,8234,8275,8266.5,0.47,0.48,78.39,10087,-2942
