date,dateline,strike_price,callorput,open,high,close
2016/10/11,201612,6900,call,0,0,0
2016/10/11,201612,6900,put,4.3,4.3,4.3
2016/10/11,201612,7000,call,0,0,0
2016/10/11,201612,7000,put,4.5,5.1,4.6
2016/10/11,201612,7100,call,0,0,0
2016/10/11,201612,7100,put,4.5,4.5,4.5
2016/10/11,201612,7200,call,0,0,0
2016/10/11,201612,7200,put,5,7.5,6.3
2016/10/11,201612,7300,call,0,0,0
2016/10/11,201612,7300,put,6.2,6.2,6.2
2016/10/11,201612,7400,call,0,0,0
2016/10/11,201612,7400,put,8,10.5,8.8
2016/10/11,201612,7500,call,0,0,0
2016/10/11,201612,7500,put,8.5,11.5,11.5
2016/10/11,201612,7600,call,0,0,0
2016/10/11,201612,7600,put,10,14.5,12.5
2016/10/11,201612,7700,call,0,0,0
2016/10/11,201612,7700,put,13,17,15.5
2016/10/11,201612,7800,call,0,0,0
2016/10/11,201612,7800,put,13.5,21,18
2016/10/11,201612,7900,call,0,0,0
2016/10/11,201612,7900,put,16,25.5,22
2016/10/11,201612,8000,call,0,0,0
2016/10/11,201612,8000,put,22,30.5,27
2016/10/11,201612,8100,call,0,0,0
2016/10/11,201612,8100,put,29,35.5,33
2016/10/11,201612,8200,call,0,0,0
2016/10/11,201612,8200,put,35.5,45.5,40.5
2016/10/11,201612,8300,call,975,975,975
2016/10/11,201612,8300,put,38,54,48.5
2016/10/11,201612,8400,call,0,0,0
2016/10/11,201612,8400,put,50,66,60
2016/10/11,201612,8500,call,795,795,705
2016/10/11,201612,8500,put,55,80,72
2016/10/11,201612,8600,call,705,705,590
2016/10/11,201612,8600,put,70,97,88
2016/10/11,201612,8700,call,670,670,615
2016/10/11,201612,8700,put,83,119,110
2016/10/11,201612,8800,call,535,535,455
2016/10/11,201612,8800,put,104,144,130
2016/10/11,201612,8900,call,456,456,456
2016/10/11,201612,8900,put,129,170,158
2016/10/11,201612,9000,call,380,410,316
2016/10/11,201612,9000,put,157,207,188
2016/10/11,201612,9100,call,314,314,259
2016/10/11,201612,9100,put,177,248,227
2016/10/11,201612,9200,call,261,274,201
2016/10/11,201612,9200,put,217,295,276
2016/10/11,201612,9300,call,218,218,150
2016/10/11,201612,9300,put,263,345,325
2016/10/11,201612,9400,call,147,162,114
2016/10/11,201612,9400,put,346,420,405
2016/10/11,201612,9500,call,117,124,77
2016/10/11,201612,9500,put,390,390,390
2016/10/11,201612,9600,call,75,87,54
2016/10/11,201612,9600,put,0,0,0
2016/10/11,201612,9700,call,55,60,36
2016/10/11,201612,9700,put,0,0,0
2016/10/11,201612,9800,call,36,40,23
2016/10/11,201612,9800,put,705,705,705
2016/10/11,201612,9900,call,22.5,24.5,13.5
2016/10/11,201612,9900,put,0,0,0
2016/10/11,201612,10000,call,15,15,8.2
2016/10/11,201612,10000,put,0,0,0
2016/10/11,201612,10200,call,5.9,5.9,4.5
2016/10/11,201612,10200,put,0,0,0
2016/10/11,201612,10400,call,2.5,2.5,1.8
2016/10/11,201612,10400,put,0,0,0
2016/10/11,201612,10600,call,0,0,0
2016/10/11,201612,10600,put,0,0,0
2016/10/11,201612,10800,call,0,0,0
2016/10/11,201612,10800,put,0,0,0
2016/10/11,201612,11000,call,0,0,0
2016/10/11,201612,11000,put,0,0,0
2016/10/11,201612,11200,call,0.4,0.4,0.4
2016/10/11,201612,11200,put,0,0,0
2016/10/11,201703,6600,call,0,0,0
2016/10/11,201703,6600,put,12,15,13
2016/10/11,201703,6800,call,0,0,0
2016/10/11,201703,6800,put,14.5,17.5,17.5
2016/10/11,201703,7000,call,0,0,0
2016/10/11,201703,7000,put,21,25,22.5
2016/10/11,201703,7200,call,0,0,0
2016/10/11,201703,7200,put,24.5,31.5,29
2016/10/11,201703,7400,call,0,0,0
2016/10/11,201703,7400,put,31,39,38
2016/10/11,201703,7600,call,0,0,0
2016/10/11,201703,7600,put,42,54,50
2016/10/11,201703,7800,call,0,0,0
2016/10/11,201703,7800,put,57,68,66
2016/10/11,201703,8000,call,0,0,0
2016/10/11,201703,8000,put,70,89,86
2016/10/11,201703,8200,call,970,970,970
2016/10/11,201703,8200,put,95,117,108
2016/10/11,201703,8400,call,0,0,0
2016/10/11,201703,8400,put,122,157,145
2016/10/11,201703,8600,call,735,750,750
2016/10/11,201703,8600,put,165,202,195
2016/10/11,201703,8800,call,575,575,495
2016/10/11,201703,8800,put,212,263,253
2016/10/11,201703,9000,call,440,465,370
2016/10/11,201703,9000,put,273,334,324
2016/10/11,201703,9200,call,338,344,275
2016/10/11,201703,9200,put,354,440,440
2016/10/11,201703,9400,call,234,243,189
2016/10/11,201703,9400,put,0,0,0
2016/10/11,201703,9600,call,143,151,121
2016/10/11,201703,9600,put,0,0,0
2016/10/11,201703,9800,call,90,100,75
2016/10/11,201703,9800,put,0,0,0
2016/10/11,201703,10000,call,58,58,42
2016/10/11,201703,10000,put,0,0,0
2016/10/11,201703,10400,call,17.5,19.5,13
2016/10/11,201703,10400,put,0,0,0
2016/10/11,201703,10800,call,6.1,6.1,5.6
2016/10/11,201703,10800,put,0,0,0
2016/10/11,201703,11200,call,4.1,4.4,2.7
2016/10/11,201703,11200,put,0,0,0
2016/10/11,201706,7200,call,0,0,0
2016/10/11,201706,7200,put,60,68,64
2016/10/11,201706,7400,call,0,0,0
2016/10/11,201706,7400,put,69,86,81
2016/10/11,201706,7600,call,0,0,0
2016/10/11,201706,7600,put,88,98,98
2016/10/11,201706,7800,call,0,0,0
2016/10/11,201706,7800,put,112,133,123
2016/10/11,201706,8000,call,0,0,0
2016/10/11,201706,8000,put,138,160,153
2016/10/11,201706,8200,call,0,0,0
2016/10/11,201706,8200,put,168,197,195
2016/10/11,201706,8400,call,0,0,0
2016/10/11,201706,8400,put,212,252,238
2016/10/11,201706,8600,call,695,695,695
2016/10/11,201706,8600,put,269,294,294
2016/10/11,201706,8800,call,640,640,640
2016/10/11,201706,8800,put,323,364,363
2016/10/11,201706,9000,call,510,510,425
2016/10/11,201706,9000,put,395,460,447
2016/10/11,201706,9200,call,400,414,330
2016/10/11,201706,9200,put,490,535,535
2016/10/11,201706,9400,call,305,305,249
2016/10/11,201706,9400,put,600,600,600
2016/10/11,201706,9600,call,222,228,181
2016/10/11,201706,9600,put,800,800,800
2016/10/11,201706,9800,call,156,156,129
2016/10/11,201706,9800,put,0,0,0
2016/10/11,201706,10000,call,105,111,89
2016/10/11,201706,10000,put,0,0,0
2016/10/11,201706,10400,call,48.5,49,38
2016/10/11,201706,10400,put,0,0,0
2016/10/11,201706,10800,call,19,19,15.5
2016/10/11,201706,10800,put,0,0,0
2016/10/11,201706,11200,call,9,9,7.5
2016/10/11,201706,11200,put,0,0,0
2016/10/12,201610W2,8500,call,0,0,0
2016/10/12,201610W2,8500,put,0,0,0
2016/10/12,201610W2,8600,call,0,0,0
2016/10/12,201610W2,8600,put,0.1,0.1,0.1
2016/10/12,201610W2,8700,call,0,0,0
2016/10/12,201610W2,8700,put,0.1,0.1,0.1
2016/10/12,201610W2,8800,call,0,0,0
2016/10/12,201610W2,8800,put,0.2,0.2,0.1
2016/10/12,201610W2,8900,call,349,350,350
2016/10/12,201610W2,8900,put,0.1,0.2,0.1
2016/10/12,201610W2,8950,call,0,0,0
2016/10/12,201610W2,8950,put,0,0,0
2016/10/12,201610W2,9000,call,188,246,243
2016/10/12,201610W2,9000,put,0.2,0.3,0.1
2016/10/12,201610W2,9050,call,143,199,197
2016/10/12,201610W2,9050,put,0.7,0.7,0.1
2016/10/12,201610W2,9100,call,86,153,148
2016/10/12,201610W2,9100,put,3.4,3.4,0.1
2016/10/12,201610W2,9150,call,47,104,96
2016/10/12,201610W2,9150,put,12.5,12.5,0.1
2016/10/12,201610W2,9200,call,13.5,54,46.5
2016/10/12,201610W2,9200,put,30,39,0.2
2016/10/12,201610W2,9250,call,1.9,10,0.1
2016/10/12,201610W2,9250,put,65,84,3.1
2016/10/12,201610W2,9300,call,0.6,0.7,0.1
2016/10/12,201610W2,9300,put,109,136,53
2016/10/12,201610W2,9350,call,0.1,0.3,0.1
2016/10/12,201610W2,9350,put,167,179,103
2016/10/12,201610W2,9400,call,0.2,0.3,0.1
2016/10/12,201610W2,9400,put,211,222,153
2016/10/12,201610W2,9450,call,0.3,0.3,0.1
2016/10/12,201610W2,9450,put,252,252,200
2016/10/12,201610W2,9500,call,0.2,0.2,0.1
2016/10/12,201610W2,9500,put,279,279,279
2016/10/12,201610W2,9550,call,0,0,0
2016/10/12,201610W2,9550,put,0,0,0
2016/10/12,201610W2,9600,call,0.1,0.1,0.1
2016/10/12,201610W2,9600,put,0,0,0
2016/10/12,201610W2,9700,call,0.1,0.1,0.1
2016/10/12,201610W2,9700,put,0,0,0
2016/10/12,201610W2,9800,call,0.1,0.1,0.1
2016/10/12,201610W2,9800,put,0,0,0
2016/10/12,201610W2,9900,call,0,0,0
2016/10/12,201610W2,9900,put,0,0,0
2016/10/12,201610W2,10000,call,0,0,0
2016/10/12,201610W2,10000,put,0,0,0
2016/10/12,201610,7500,call,0,0,0
2016/10/12,201610,7500,put,0,0,0
2016/10/12,201610,7600,call,0,0,0
2016/10/12,201610,7600,put,0.2,0.2,0.2
2016/10/12,201610,7700,call,0,0,0
2016/10/12,201610,7700,put,0,0,0
2016/10/12,201610,7800,call,0,0,0
2016/10/12,201610,7800,put,0.3,0.3,0.3
2016/10/12,201610,7900,call,0,0,0
2016/10/12,201610,7900,put,0.4,0.4,0.3
2016/10/12,201610,8000,call,0,0,0
2016/10/12,201610,8000,put,0.4,0.4,0.3
2016/10/12,201610,8100,call,0,0,0
2016/10/12,201610,8100,put,0.4,0.4,0.4
2016/10/12,201610,8200,call,0,0,0
2016/10/12,201610,8200,put,0.6,0.6,0.4
2016/10/12,201610,8300,call,870,975,975
2016/10/12,201610,8300,put,0.9,1,0.7
2016/10/12,201610,8400,call,0,0,0
2016/10/12,201610,8400,put,1,1.4,0.8
2016/10/12,201610,8500,call,690,720,720
2016/10/12,201610,8500,put,1.6,2,1.2
2016/10/12,201610,8600,call,595,655,655
2016/10/12,201610,8600,put,3,3.2,1.7
2016/10/12,201610,8700,call,560,560,550
2016/10/12,201610,8700,put,7,7,2.9
2016/10/12,201610,8800,call,387,470,460
2016/10/12,201610,8800,put,8,9,3.9
2016/10/12,201610,8900,call,290,377,365
2016/10/12,201610,8900,put,16,16.5,5.4
2016/10/12,201610,8950,call,248,288,288
2016/10/12,201610,8950,put,23,23,6.9
2016/10/12,201610,9000,call,200,281,270
2016/10/12,201610,9000,put,27,30,9.5
2016/10/12,201610,9050,call,166,233,223
2016/10/12,201610,9050,put,39,40,13
2016/10/12,201610,9100,call,121,190,179
2016/10/12,201610,9100,put,53,54,18.5
2016/10/12,201610,9150,call,91,148,137
2016/10/12,201610,9150,put,67,73,27
2016/10/12,201610,9200,call,64,110,100
2016/10/12,201610,9200,put,91,95,40.5
2016/10/12,201610,9250,call,44.5,76,68
2016/10/12,201610,9250,put,118,123,57
2016/10/12,201610,9300,call,24.5,47.5,42.5
2016/10/12,201610,9300,put,152,156,81
2016/10/12,201610,9350,call,10,27,23
2016/10/12,201610,9350,put,175,182,115
2016/10/12,201610,9400,call,6.8,13.5,12
2016/10/12,201610,9400,put,235,240,151
2016/10/12,201610,9450,call,3.9,5.9,5.2
2016/10/12,201610,9450,put,215,217,192
2016/10/12,201610,9500,call,2.6,2.7,2.3
2016/10/12,201610,9500,put,331,335,243
2016/10/12,201610,9600,call,1,1,0.7
2016/10/12,201610,9600,put,425,430,330
2016/10/12,201610,9700,call,0.6,0.7,0.4
2016/10/12,201610,9700,put,475,475,439
2016/10/12,201610,9800,call,0.3,0.3,0.3
2016/10/12,201610,9800,put,0,0,0
2016/10/12,201610,9900,call,0.3,0.3,0.1
2016/10/12,201610,9900,put,0,0,0
2016/10/12,201610,10000,call,0.3,0.3,0.3
2016/10/12,201610,10000,put,0,0,0
2016/10/12,201610,10200,call,0,0,0
2016/10/12,201610,10200,put,0,0,0
2016/10/12,201610,10400,call,0,0,0
2016/10/12,201610,10400,put,0,0,0
2016/10/12,201610,10600,call,0,0,0
2016/10/12,201610,10600,put,0,0,0
2016/10/12,201610,10800,call,0,0,0
2016/10/12,201610,10800,put,0,0,0
2016/10/12,201611,7500,call,0,0,0
2016/10/12,201611,7500,put,2.1,2.1,1.5
2016/10/12,201611,7600,call,0,0,0
2016/10/12,201611,7600,put,3,3,1.7
2016/10/12,201611,7700,call,0,0,0
2016/10/12,201611,7700,put,3,3,2.1
2016/10/12,201611,7800,call,0,0,0
2016/10/12,201611,7800,put,4,4,2.7
2016/10/12,201611,7900,call,0,0,0
2016/10/12,201611,7900,put,5.5,5.5,3.3
2016/10/12,201611,8000,call,0,0,0
2016/10/12,201611,8000,put,6.2,6.8,4.1
2016/10/12,201611,8100,call,0,0,0
2016/10/12,201611,8100,put,9.5,9.5,5.7
2016/10/12,201611,8200,call,0,0,0
2016/10/12,201611,8200,put,12,13,8
2016/10/12,201611,8300,call,950,950,940
2016/10/12,201611,8300,put,17.5,17.5,10
2016/10/12,201611,8400,call,0,0,0
2016/10/12,201611,8400,put,22.5,23,15
2016/10/12,201611,8500,call,0,0,0
2016/10/12,201611,8500,put,30,31,20
2016/10/12,201611,8600,call,600,655,655
2016/10/12,201611,8600,put,43.5,43.5,27.5
2016/10/12,201611,8700,call,510,570,570
2016/10/12,201611,8700,put,56,56,37
2016/10/12,201611,8800,call,413,482,482
2016/10/12,201611,8800,put,75,75,48
2016/10/12,201611,8900,call,341,404,404
2016/10/12,201611,8900,put,90,95,65
2016/10/12,201611,9000,call,265,325,318
2016/10/12,201611,9000,put,127,127,86
2016/10/12,201611,9100,call,185,253,249
2016/10/12,201611,9100,put,156,158,113
2016/10/12,201611,9200,call,125,189,180
2016/10/12,201611,9200,put,198,202,148
2016/10/12,201611,9300,call,85,133,125
2016/10/12,201611,9300,put,259,259,193
2016/10/12,201611,9400,call,59,86,81
2016/10/12,201611,9400,put,345,345,248
2016/10/12,201611,9500,call,38,51,48
2016/10/12,201611,9500,put,358,358,310
2016/10/12,201611,9600,call,19,27.5,25
2016/10/12,201611,9600,put,397,397,391
2016/10/12,201611,9700,call,6,13,11.5
2016/10/12,201611,9700,put,500,500,477
2016/10/12,201611,9800,call,4.6,5.9,5
2016/10/12,201611,9800,put,0,0,0
2016/10/12,201611,9900,call,2.3,2.6,2.3
2016/10/12,201611,9900,put,675,675,675
2016/10/12,201611,10000,call,1,1.3,1.1
2016/10/12,201611,10000,put,785,785,760
2016/10/12,201611,10200,call,0.5,0.5,0.5
2016/10/12,201611,10200,put,0,0,0
2016/10/12,201611,10400,call,0.5,0.5,0.5
2016/10/12,201611,10400,put,0,0,0
2016/10/12,201611,10600,call,0.4,0.4,0.4
2016/10/12,201611,10600,put,0,0,0
2016/10/12,201611,10800,call,0.4,0.4,0.4
2016/10/12,201611,10800,put,0,0,0
2016/10/12,201612,6400,call,0,0,0
2016/10/12,201612,6400,put,2.2,2.3,1.8
2016/10/12,201612,6500,call,0,0,0
2016/10/12,201612,6500,put,0,0,0
2016/10/12,201612,6600,call,0,0,0
2016/10/12,201612,6600,put,2.3,2.4,2.3
2016/10/12,201612,6700,call,0,0,0
2016/10/12,201612,6700,put,2.6,2.6,2.6
2016/10/12,201612,6800,call,0,0,0
2016/10/12,201612,6800,put,3,3.2,2.8
2016/10/12,201612,6900,call,0,0,0
2016/10/12,201612,6900,put,3.3,3.3,3.3
2016/10/12,201612,7000,call,0,0,0
2016/10/12,201612,7000,put,5,5,4
2016/10/12,201612,7100,call,0,0,0
2016/10/12,201612,7100,put,0,0,0
2016/10/12,201612,7200,call,0,0,0
2016/10/12,201612,7200,put,6.9,6.9,5.2
2016/10/12,201612,7300,call,0,0,0
2016/10/12,201612,7300,put,7.4,7.4,6
2016/10/12,201612,7400,call,0,0,0
2016/10/12,201612,7400,put,8.6,8.6,7.2
2016/10/12,201612,7500,call,0,0,0
2016/10/12,201612,7500,put,10,10,8.8
2016/10/12,201612,7600,call,0,0,0
2016/10/12,201612,7600,put,13,13,11
2016/10/12,201612,7700,call,0,0,0
2016/10/12,201612,7700,put,18,18,13
2016/10/12,201612,7800,call,0,0,0
2016/10/12,201612,7800,put,19,19,14.5
2016/10/12,201612,7900,call,0,0,0
2016/10/12,201612,7900,put,24,24,17.5
2016/10/12,201612,8000,call,0,0,0
2016/10/12,201612,8000,put,27,29,22.5
2016/10/12,201612,8100,call,0,0,0
2016/10/12,201612,8100,put,33,34.5,27
2016/10/12,201612,8200,call,0,0,0
2016/10/12,201612,8200,put,40.5,42.5,34
2016/10/12,201612,8300,call,0,0,0
2016/10/12,201612,8300,put,50,51,41
2016/10/12,201612,8400,call,0,0,0
2016/10/12,201612,8400,put,62,63,49
2016/10/12,201612,8500,call,0,0,0
2016/10/12,201612,8500,put,74,76,60
2016/10/12,201612,8600,call,0,0,0
2016/10/12,201612,8600,put,90,92,74
2016/10/12,201612,8700,call,525,595,595
2016/10/12,201612,8700,put,114,114,91
2016/10/12,201612,8800,call,452,515,515
2016/10/12,201612,8800,put,134,134,106
2016/10/12,201612,8900,call,410,431,431
2016/10/12,201612,8900,put,145,145,130
2016/10/12,201612,9000,call,316,363,359
2016/10/12,201612,9000,put,192,198,158
2016/10/12,201612,9100,call,250,299,297
2016/10/12,201612,9100,put,229,229,192
2016/10/12,201612,9200,call,190,237,237
2016/10/12,201612,9200,put,275,283,230
2016/10/12,201612,9300,call,148,182,181
2016/10/12,201612,9300,put,325,330,278
2016/10/12,201612,9400,call,109,137,130
2016/10/12,201612,9400,put,395,398,325
2016/10/12,201612,9500,call,77,98,92
2016/10/12,201612,9500,put,421,421,400
2016/10/12,201612,9600,call,53,67,64
2016/10/12,201612,9600,put,0,0,0
2016/10/12,201612,9700,call,36,45,43
2016/10/12,201612,9700,put,565,565,565
2016/10/12,201612,9800,call,20,28,25.5
2016/10/12,201612,9800,put,0,0,0
2016/10/12,201612,9900,call,14,16.5,15
2016/10/12,201612,9900,put,0,0,0
2016/10/12,201612,10000,call,8.5,10,8.9
2016/10/12,201612,10000,put,0,0,0
2016/10/12,201612,10200,call,3.5,3.7,3.7
2016/10/12,201612,10200,put,0,0,0
2016/10/12,201612,10400,call,1.6,1.6,1.4
2016/10/12,201612,10400,put,0,0,0
2016/10/12,201612,10600,call,0,0,0
2016/10/12,201612,10600,put,0,0,0
2016/10/12,201612,10800,call,0,0,0
2016/10/12,201612,10800,put,0,0,0
2016/10/12,201612,11000,call,0,0,0
2016/10/12,201612,11000,put,0,0,0
2016/10/12,201612,11200,call,0.6,0.6,0.5
2016/10/12,201612,11200,put,0,0,0
2016/10/12,201703,6600,call,0,0,0
2016/10/12,201703,6600,put,12.5,14,13
2016/10/12,201703,6800,call,0,0,0
2016/10/12,201703,6800,put,18,18,16
2016/10/12,201703,7000,call,0,0,0
2016/10/12,201703,7000,put,23,23,20
2016/10/12,201703,7200,call,0,0,0
2016/10/12,201703,7200,put,30,30.5,27
2016/10/12,201703,7400,call,0,0,0
2016/10/12,201703,7400,put,40,40,34
2016/10/12,201703,7600,call,0,0,0
2016/10/12,201703,7600,put,48,48,42
2016/10/12,201703,7800,call,0,0,0
2016/10/12,201703,7800,put,67,67,59
2016/10/12,201703,8000,call,0,0,0
2016/10/12,201703,8000,put,87,90,76
2016/10/12,201703,8200,call,0,0,0
2016/10/12,201703,8200,put,110,110,100
2016/10/12,201703,8400,call,0,0,0
2016/10/12,201703,8400,put,146,146,129
2016/10/12,201703,8600,call,695,705,705
2016/10/12,201703,8600,put,193,193,167
2016/10/12,201703,8800,call,520,555,550
2016/10/12,201703,8800,put,232,232,222
2016/10/12,201703,9000,call,375,423,423
2016/10/12,201703,9000,put,320,320,288
2016/10/12,201703,9200,call,278,308,303
2016/10/12,201703,9200,put,375,375,373
2016/10/12,201703,9400,call,184,212,212
2016/10/12,201703,9400,put,0,0,0
2016/10/12,201703,9600,call,120,137,136
2016/10/12,201703,9600,put,0,0,0
2016/10/12,201703,9800,call,74,85,85
2016/10/12,201703,9800,put,0,0,0
2016/10/12,201703,10000,call,42,48,46
2016/10/12,201703,10000,put,0,0,0
2016/10/12,201703,10400,call,14.5,16,15.5
2016/10/12,201703,10400,put,0,0,0
2016/10/12,201703,10800,call,5.6,6,6
2016/10/12,201703,10800,put,0,0,0
2016/10/12,201703,11200,call,3,3,3
2016/10/12,201703,11200,put,0,0,0
2016/10/12,201706,7200,call,0,0,0
2016/10/12,201706,7200,put,70,70,60
2016/10/12,201706,7400,call,0,0,0
2016/10/12,201706,7400,put,84,84,73
2016/10/12,201706,7600,call,0,0,0
2016/10/12,201706,7600,put,100,100,92
2016/10/12,201706,7800,call,0,0,0
2016/10/12,201706,7800,put,124,125,112
2016/10/12,201706,8000,call,0,0,0
2016/10/12,201706,8000,put,150,151,140
2016/10/12,201706,8200,call,0,0,0
2016/10/12,201706,8200,put,180,183,174
2016/10/12,201706,8400,call,0,0,0
2016/10/12,201706,8400,put,270,270,221
2016/10/12,201706,8600,call,0,0,0
2016/10/12,201706,8600,put,277,277,270
2016/10/12,201706,8800,call,560,560,560
2016/10/12,201706,8800,put,378,378,333
2016/10/12,201706,9000,call,440,470,470
2016/10/12,201706,9000,put,445,445,410
2016/10/12,201706,9200,call,340,370,367
2016/10/12,201706,9200,put,525,525,493
2016/10/12,201706,9400,call,250,277,274
2016/10/12,201706,9400,put,610,610,610
2016/10/12,201706,9600,call,183,203,198
2016/10/12,201706,9600,put,0,0,0
2016/10/12,201706,9800,call,122,142,142
2016/10/12,201706,9800,put,0,0,0
2016/10/12,201706,10000,call,85,97,95
2016/10/12,201706,10000,put,0,0,0
2016/10/12,201706,10400,call,38.5,41.5,41.5
2016/10/12,201706,10400,put,0,0,0
2016/10/12,201706,10800,call,16,17,17
2016/10/12,201706,10800,put,0,0,0
2016/10/12,201706,11200,call,8.4,8.4,8
2016/10/12,201706,11200,put,0,0,0
2016/10/13,201610,7500,call,0,0,0
2016/10/13,201610,7500,put,0.3,0.3,0.3
2016/10/13,201610,7600,call,0,0,0
2016/10/13,201610,7600,put,0.2,0.4,0.3
2016/10/13,201610,7700,call,0,0,0
2016/10/13,201610,7700,put,0,0,0
2016/10/13,201610,7800,call,0,0,0
2016/10/13,201610,7800,put,0,0,0
2016/10/13,201610,7900,call,0,0,0
2016/10/13,201610,7900,put,0,0,0
2016/10/13,201610,8000,call,0,0,0
2016/10/13,201610,8000,put,0.2,0.3,0.3
2016/10/13,201610,8100,call,0,0,0
2016/10/13,201610,8100,put,0.6,0.6,0.1
2016/10/13,201610,8200,call,0,0,0
2016/10/13,201610,8200,put,0.2,0.5,0.4
2016/10/13,201610,8300,call,955,965,905
2016/10/13,201610,8300,put,0.5,0.6,0.5
2016/10/13,201610,8400,call,870,870,820
2016/10/13,201610,8400,put,0.6,0.7,0.5
2016/10/13,201610,8500,call,710,710,710
2016/10/13,201610,8500,put,0.9,1,0.9
2016/10/13,201610,8600,call,655,655,605
2016/10/13,201610,8600,put,1.2,1.4,1.2
2016/10/13,201610,8700,call,545,545,498
2016/10/13,201610,8700,put,1.5,2.3,2.2
2016/10/13,201610,8800,call,440,440,409
2016/10/13,201610,8800,put,2.8,3.5,3
2016/10/13,201610,8900,call,360,365,309
2016/10/13,201610,8900,put,4.1,6.2,5.1
2016/10/13,201610,8950,call,299,299,268
2016/10/13,201610,8950,put,6,9.4,8.4
2016/10/13,201610,9000,call,259,266,212
2016/10/13,201610,9000,put,8.2,15,13.5
2016/10/13,201610,9050,call,217,224,171
2016/10/13,201610,9050,put,11,22.5,20
2016/10/13,201610,9100,call,174,182,130
2016/10/13,201610,9100,put,17,35,29
2016/10/13,201610,9150,call,140,143,96
2016/10/13,201610,9150,put,24,52,43.5
2016/10/13,201610,9200,call,102,118,65
2016/10/13,201610,9200,put,39,75,63
2016/10/13,201610,9250,call,70,78,41
2016/10/13,201610,9250,put,54,104,90
2016/10/13,201610,9300,call,43,48,23
2016/10/13,201610,9300,put,79,138,121
2016/10/13,201610,9350,call,23.5,26.5,11.5
2016/10/13,201610,9350,put,110,178,161
2016/10/13,201610,9400,call,12.5,13.5,4.5
2016/10/13,201610,9400,put,153,222,200
2016/10/13,201610,9450,call,5.5,5.9,1.2
2016/10/13,201610,9450,put,193,259,245
2016/10/13,201610,9500,call,2.4,2.6,0.4
2016/10/13,201610,9500,put,248,317,296
2016/10/13,201610,9600,call,0.5,0.6,0.3
2016/10/13,201610,9600,put,375,401,396
2016/10/13,201610,9700,call,0.6,0.6,0.2
2016/10/13,201610,9700,put,440,477,477
2016/10/13,201610,9800,call,0.3,0.3,0.1
2016/10/13,201610,9800,put,600,615,615
2016/10/13,201610,9900,call,0.2,0.2,0.1
2016/10/13,201610,9900,put,0,0,0
2016/10/13,201610,10000,call,0,0,0
2016/10/13,201610,10000,put,0,0,0
2016/10/13,201610,10200,call,0.1,0.1,0.1
2016/10/13,201610,10200,put,0,0,0
2016/10/13,201610,10400,call,0.1,0.1,0.1
2016/10/13,201610,10400,put,0,0,0
2016/10/13,201610,10600,call,0,0,0
2016/10/13,201610,10600,put,0,0,0
2016/10/13,201610,10800,call,0.1,0.1,0.1
2016/10/13,201610,10800,put,0,0,0
2016/10/13,201611,7500,call,0,0,0
2016/10/13,201611,7500,put,1.4,1.7,1.6
2016/10/13,201611,7600,call,0,0,0
2016/10/13,201611,7600,put,1.5,2,2
2016/10/13,201611,7700,call,0,0,0
2016/10/13,201611,7700,put,2.2,2.8,2.4
2016/10/13,201611,7800,call,0,0,0
2016/10/13,201611,7800,put,2.4,3.3,3.3
2016/10/13,201611,7900,call,0,0,0
2016/10/13,201611,7900,put,3.1,4.3,4.3
2016/10/13,201611,8000,call,0,0,0
2016/10/13,201611,8000,put,4,5.7,5.6
2016/10/13,201611,8100,call,0,0,0
2016/10/13,201611,8100,put,5.4,7.6,7.4
2016/10/13,201611,8200,call,0,0,0
2016/10/13,201611,8200,put,7.5,10,9.9
2016/10/13,201611,8300,call,920,920,890
2016/10/13,201611,8300,put,10,14.5,13.5
2016/10/13,201611,8400,call,0,0,0
2016/10/13,201611,8400,put,14.5,19,18.5
2016/10/13,201611,8500,call,700,700,700
2016/10/13,201611,8500,put,20.5,26,24
2016/10/13,201611,8600,call,640,640,610
2016/10/13,201611,8600,put,28,35,34
2016/10/13,201611,8700,call,540,540,520
2016/10/13,201611,8700,put,33,46.5,44
2016/10/13,201611,8800,call,477,477,428
2016/10/13,201611,8800,put,48,62,59
2016/10/13,201611,8900,call,387,387,350
2016/10/13,201611,8900,put,66,82,77
2016/10/13,201611,9000,call,318,318,276
2016/10/13,201611,9000,put,87,109,102
2016/10/13,201611,9100,call,255,255,210
2016/10/13,201611,9100,put,115,142,135
2016/10/13,201611,9200,call,179,183,149
2016/10/13,201611,9200,put,147,185,174
2016/10/13,201611,9300,call,130,130,100
2016/10/13,201611,9300,put,197,237,220
2016/10/13,201611,9400,call,82,83,61
2016/10/13,201611,9400,put,243,302,285
2016/10/13,201611,9500,call,49,50,34
2016/10/13,201611,9500,put,332,366,358
2016/10/13,201611,9600,call,25,25.5,16.5
2016/10/13,201611,9600,put,410,447,445
2016/10/13,201611,9700,call,12,12,6.9
2016/10/13,201611,9700,put,480,550,530
2016/10/13,201611,9800,call,3.2,5.2,2.8
2016/10/13,201611,9800,put,0,0,0
2016/10/13,201611,9900,call,2.2,2.2,1.5
2016/10/13,201611,9900,put,740,740,740
2016/10/13,201611,10000,call,1.1,1.1,0.8
2016/10/13,201611,10000,put,830,830,830
2016/10/13,201611,10200,call,0.5,0.5,0.5
2016/10/13,201611,10200,put,0,0,0
2016/10/13,201611,10400,call,0.4,0.5,0.5
2016/10/13,201611,10400,put,0,0,0
